No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
1916,bathinda,301000,12,10173.0,$0,1,61,https://www.tripadvisor.in/Attractions-g1023971-Activities-Bathinda_Bathindar_District_Punjab.html,,Punjab,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bathinda,,g1023971 bathindar district,1
1917,haryana ambala cantt,301000,7,29287.0,$0.17,1,29,https://www.tripadvisor.in/Tourism-g17742918-Ambala_Cantt_Ambala_District_Haryana-Vacations.html,,Haryana,India,North,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,ambala cantt,,g17742918 ambala district,1
1918,guruvayoor kerala,301000,8,19835.0,$0.15,1,32,https://www.tripadvisor.in/Attractions-g1137974-Activities-Guruvayur_Thrissur_District_Kerala.html,,Kerala,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g1137974 guruvayur thrissur district,1
1919,sambalpur,201000,6,23935.0,$0,1,61,https://www.tripadvisor.in/Attractions-g12389578-Activities-Sambalpur_District_Odisha.html,,Odisha,India,East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,sambalpur,,g12389578 district,1
1920,sohna,246000,13,4846.0,$0.35,2,61,https://www.tripadvisor.in/Tourism-g2185944-Sohna_Gurgaon_District_Haryana-Vacations.html,Gurugram,Haryana,India,North,Gurugram,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,sohna,,g2185944 gurgaon district,1
1921,shri ganga nagar,246000,16,2238.0,$0.11,1,43,https://www.tripadvisor.in/Attractions-g2295148-Activities-Sri_Ganganagar_Sri_Ganganagar_District_Rajasthan.html,,Rajasthan,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g2295148 sri ganganagar sri ganganagar district,1
1922,kali temple of dakshineswar,201000,10,11537.0,$0.08,4,27,https://www.tripadvisor.in/Attraction_Review-g304558-d3952876-Reviews-Dakshineswar_Kali_Temple-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,kali temple dakshineswar,,g304558 d3952876 calcutta district,1
1923,jaipur rajasthan,246000,13,6297.0,$0.06,1,53,https://www.tripadvisor.in/Attractions-g304555-Activities-Jaipur_Jaipur_District_Rajasthan.html,Jaipur,Rajasthan,India,North,Jaipur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304555 district,1
1924,mohali,246000,9,8314.0,$0.20,2,61,https://www.tripadvisor.in/Tourism-g1584804-Mohali_Mohali_District_Punjab-Vacations.html,,Punjab,India,North,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,mohali,,g1584804 mohali district,1
1925,mention,246000,38,516.0,$1.41,1,60,https://www.tripadvisor.in/ShowTopic-g293740-i9186-k15268838-o10-Why_so_little_mention_of_Tswalu_here-South_Africa.html,,,,,,,,,,tripadvisor.in,mention,,showtopic g293740 i9186 k15268838 o10 why so little tswalu here africa,1
1926,mandya india,246000,7,23935.0,$0.12,1,28,https://www.tripadvisor.in/Attractions-g2078495-Activities-Mandya_Mandya_District_Karnataka.html,,Karnataka,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mandya,,g2078495 mandya district,1
1927,omkareshwar temple mp,246000,16,3690.0,$0.22,1,37,https://www.tripadvisor.in/ShowUserReviews-g1508514-d4699769-r384491220-Shri_Omkareshwar_Jyotirlinga-Omkareshwar_Khandwa_District_Madhya_Pradesh.html,,Madhya Pradesh,India,West,,,,,,tripadvisor.in,omkareshwar,,showuserreviews g1508514 d4699769 r384491220 shri jyotirlinga omkareshwar khandwa district,1
1928,pahar ganj in delhi,246000,6,39852.0,$0.33,4,25,https://www.tripadvisor.in/Attraction_Review-g304551-d2294573-Reviews-Paharganj-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 d2294573 paharganj national capital territory,1
1929,ratlam india,246000,8,16211.0,$0.03,1,39,https://www.tripadvisor.in/Attractions-g1156404-Activities-Ratlam_Ratlam_District_Madhya_Pradesh.html,,Madhya Pradesh,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,ratlam,,g1156404 ratlam district,1
1930,gandhidham in gujarat,246000,26,590.0,$0.05,1,22,https://www.tripadvisor.in/Tourism-g1092105-Gandhidham_Kutch_District_Gujarat-Vacations.html,,Gujarat,India,West,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,gandhidham,,g1092105 kutch district,1
1931,gandhidham,201000,9,8314.0,$0,2,61,https://www.tripadvisor.in/Tourism-g1092105-Gandhidham_Kutch_District_Gujarat-Vacations.html,,Gujarat,India,West,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,gandhidham,,g1092105 kutch district,1
1932,borivali national park,201000,11,8314.0,$0.50,10,46,https://www.tripadvisor.in/ShowUserReviews-g304554-d324632-r202234247-Sanjay_Gandhi_National_Park-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,,,,tripadvisor.in,national park,,showuserreviews g304554 d324632 r202234247 sanjay gandhi,1
1933,dakshineswar temple kolkata,201000,11,8314.0,$0.08,4,30,https://www.tripadvisor.in/Attraction_Review-g304558-d3952876-Reviews-Dakshineswar_Kali_Temple-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,dakshineswar temple,,g304558 d3952876 kali calcutta district,1
1934,cyber hub in gurugram,246000,2,74784.0,$0.05,5,40,https://www.tripadvisor.in/Attraction_Review-g297615-d7984241-Reviews-DLF_Cyber_Hub-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Gurugram,Haryana,India,North,Gurugram,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,cyber hub,,g297615 d7984241 dlf gurgaon gurgaon district,1
1935,europe,246000,28,541.0,$0.08,1,60,https://www.tripadvisor.in/Attractions-g4-Activities-Europe.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,europe,,g4,1
1936,delhi pahar ganj,246000,7,16211.0,$0.26,4,25,https://www.tripadvisor.in/Attraction_Review-g304551-d2294573-Reviews-Paharganj-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 d2294573 paharganj national capital territory,1
1937,davangere in karnataka,301000,10,6297.0,$0.11,1,35,https://www.tripadvisor.in/Attractions-g12393124-Activities-Davanagere_District_Karnataka.html,,Karnataka,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12393124 davanagere district,1
1938,cubbon park,246000,5,39852.0,$0.47,6,49,https://www.tripadvisor.in/Attraction_Review-g297628-d2587630-Reviews-Cubbon_Park-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,cubbon park,,g297628 d2587630 bangalore district,1
1939,arunachalam temple,301000,7,11537.0,$0.75,1,47,https://www.tripadvisor.in/ShowUserReviews-g2546088-d3150636-r499350019-Arunachaleshwara_Temple-Tiruvannamalai_Tiruvannamalai_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,,,,tripadvisor.in,temple,,showuserreviews g2546088 d3150636 r499350019 arunachaleshwara tiruvannamalai tiruvannamalai district,1
1940,ambience vasant kunj,246000,16,1451.0,$0.49,4,44,https://www.tripadvisor.in/Attractions-g304551-Activities-c26-zfn13087860-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 c26 zfn13087860 national capital territory,1
1941,beed maharashtra india,201000,12,4846.0,$0.54,1,39,https://www.tripadvisor.in/Tourism-g12399771-Beed_District_Maharashtra-Vacations.html,,Maharashtra,India,West,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,beed,,g12399771 district,1
1942,tuticorin in tamil nadu,246000,13,6297.0,$0.12,1,29,https://www.tripadvisor.in/Attractions-g12417838-Activities-Thoothukudi_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12417838 thoothukudi district,1
1943,thoothukudi tamil,246000,11,6297.0,$0.12,1,29,https://www.tripadvisor.in/Tourism-g793693-Thoothukudi_Thoothukudi_District_Tamil_Nadu-Vacations.html,,Tamil Nadu,India,South,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,thoothukudi,,g793693 thoothukudi district,1
1944,varanasi assi ghat,246000,15,2779.0,$0.46,4,44,https://www.tripadvisor.in/Attraction_Review-g297685-d321162-Reviews-Assi_Ghat-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,assi ghat,,g297685 d321162 district,1
1945,near me yoga class,246000,8,16211.0,$0.14,12,51,https://www.tripadvisor.in/Attractions-g12106125-Activities-c40-t260-Dehradun_District_Uttarakhand.html,Dehradun,Uttarakhand,India,North,Dehradun,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12106125 c40 t260 district,1
1946,rajgir bihar,246000,8,16211.0,$0.15,1,47,https://www.tripadvisor.in/Attractions-g1155937-Activities-Rajgir_Nalanda_District_Bihar.html,,Bihar,India,East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,rajgir,,g1155937 nalanda district,1
1947,janak puri delhi,246000,13,3690.0,$0.11,4,25,https://www.tripadvisor.in/ShowUserReviews-g304551-d6948038-r245350873-Delhi_Haat_Janakpuri-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,,,,tripadvisor.in,,,showuserreviews g304551 d6948038 r245350873 haat janakpuri national capital territory,1
1948,india rajasthan jhunjhunu,246000,23,811.0,$0.04,1,32,https://www.tripadvisor.in/Tourism-g1162321-Jhunjhunu_Jhunjhunu_District_Rajasthan-Vacations.html,,Rajasthan,India,North,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,jhunjhunu,,g1162321 jhunjhunu district,1
1949,iit delhi,246000,9,6297.0,$0.72,2,55,https://www.tripadvisor.in/Attraction_Review-g304551-d6496050-Reviews-Indian_Institute_of_Technology_Delhi-New_Delhi_National_Capital_Territory_of_Delh.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 d6496050 indian institute technology national capital territory delh,1
1950,khanna city,201000,82,516.0,$0,1,47,https://www.tripadvisor.in/Tourism-g12346228-Khanna_Ludhianar_District_Punjab-Vacations.html,,Punjab,India,North,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,khanna,,g12346228 ludhianar district,1
1951,kerala malappuram,201000,10,8314.0,$3.49,1,47,https://www.tripadvisor.in/Attractions-g1156216-Activities-Malappuram_Malappuram_District_Kerala.html,,Kerala,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,malappuram,,g1156216 malappuram district,1
1952,malappuram,201000,15,3690.0,$0,2,61,https://www.tripadvisor.in/Attractions-g1156216-Activities-Malappuram_Malappuram_District_Kerala.html,,Kerala,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,malappuram,,g1156216 malappuram district,1
1953,nerul,246000,27,565.0,$0.16,4,62,https://www.tripadvisor.in/Attraction_Review-g1532344-d10353548-Reviews-Nerul_Lake-Navi_Mumbai_Maharashtra.html,Navi Mumbai,Maharashtra,India,West,Navi Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,nerul,,g1532344 d10353548 lake,1
1954,namakkal,246000,10,16211.0,$0,2,61,https://www.tripadvisor.in/Tourism-g2195931-Namakkal_Namakkal_District_Tamil_Nadu-Vacations.html,,Tamil Nadu,India,South,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,namakkal,,g2195931 namakkal district,1
1955,davanagere city,246000,19,1377.0,$1.13,1,15,https://www.tripadvisor.in/Attractions-g12393124-Activities-Davanagere_District_Karnataka.html,,Karnataka,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,davanagere,,g12393124 district,1
1956,ellora caves maharashtra,246000,12,3690.0,$0.09,6,34,https://www.tripadvisor.in/Attraction_Review-g19144755-d317351-Reviews-Ellora_Caves-Verul_Aurangabad_District_Maharashtra.html,Aurangabad,Maharashtra,India,West,Aurangabad,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,ellora caves,,g19144755 d317351 verul district,1
1957,dharamshala stadium himachal pradesh,301000,16,4846.0,$0.02,1,30,https://www.tripadvisor.in/Attraction_Review-g319724-d4400957-Reviews-HPCA_Stadium-Dharamsala_Kangra_District_Himachal_Pradesh.html,,Himachal Pradesh,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,stadium,,g319724 d4400957 hpca dharamsala kangra district,1
1958,dharamshala cricket stadium in india,301000,14,3690.0,$0.02,1,21,https://www.tripadvisor.in/Attraction_Review-g319724-d4400957-Reviews-HPCA_Stadium-Dharamsala_Kangra_District_Himachal_Pradesh.html,,Himachal Pradesh,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,stadium,,g319724 d4400957 hpca dharamsala kangra district,1
1959,fort kochi,246000,12,3690.0,$0.54,6,38,https://www.tripadvisor.in/Tourism-g15180821-Fort_Kochi_Kochi_Cochin_Ernakulam_District_Kerala-Vacations.html,Kochi,Kerala,India,South,Kochi,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,fort,,g15180821 cochin ernakulam district,1
1960,himachal cricket stadium,301000,21,1254.0,$0.02,1,33,https://www.tripadvisor.in/Attraction_Review-g319724-d4400957-Reviews-HPCA_Stadium-Dharamsala_Kangra_District_Himachal_Pradesh.html,,Himachal Pradesh,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,stadium,,g319724 d4400957 hpca dharamsala kangra district,1
1961,haryana yamuna nagar,246000,13,3690.0,$0.10,1,30,https://www.tripadvisor.in/Attractions-g12375930-Activities-Yamunanagar_District_Haryana.html,,Haryana,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12375930 yamunanagar district,1
1962,assi ghat varanasi,201000,7,23935.0,$0.28,14,47,https://www.tripadvisor.in/Attraction_Review-g297685-d321162-Reviews-Assi_Ghat-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,assi ghat,,g297685 d321162 district,1
1963,ambattur chennai,246000,50,516.0,$0.08,5,22,https://www.tripadvisor.in/AttractionsNear-g2288646-d4142072-Ambattur_Station-Poompuhar_Nagapattinam_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,,,,tripadvisor.in,ambattur,,attractionsnear g2288646 d4142072 station poompuhar nagapattinam district,1
1964,bidar india,246000,9,11537.0,$0.28,1,42,https://www.tripadvisor.in/Attractions-g1236165-Activities-Bidar_Bidar_District_Karnataka.html,,Karnataka,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bidar,,g1236165 bidar district,1
1965,yamuna nagar india,246000,33,516.0,$0.12,1,37,https://www.tripadvisor.in/Attractions-g12375930-Activities-Yamunanagar_District_Haryana.html,,Haryana,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12375930 yamunanagar district,1
1966,vizianagaram india,246000,9,8314.0,$0.15,1,38,https://www.tripadvisor.in/Attractions-g1438747-Activities-Vizianagaram_Vizianagaram_District_Andhra_Pradesh.html,,Andhra Pradesh,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,vizianagaram,,g1438747 vizianagaram district,1
1967,vizianagaram city,246000,10,11537.0,$0.30,1,25,https://www.tripadvisor.in/Attractions-g1438747-Activities-Vizianagaram_Vizianagaram_District_Andhra_Pradesh.html,,Andhra Pradesh,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,vizianagaram,,g1438747 vizianagaram district,1
1968,velankanni,246000,10,11537.0,$0.13,1,60,https://www.tripadvisor.in/Attractions-g1162486-Activities-Velankanni_Nagapattinam_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,velankanni,,g1162486 nagapattinam district,1
1969,tuticorin city,246000,13,3690.0,$0.12,1,31,https://www.tripadvisor.in/Attractions-g12417838-Activities-Thoothukudi_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12417838 thoothukudi district,1
1970,resorts resort,246000,2,39852.0,$0.16,8,21,https://www.tripadvisor.in/Hotels-g304556-zff8-Chennai_Madras_Chennai_District_Tamil_Nadu-Hotels.html,Chennai,Tamil Nadu,India,South,Chennai,,Hotel,Accommodation,Accommodation,tripadvisor.in,,,g304556 zff8 madras district,1
1971,ratlam,201000,17,2238.0,$0,1,60,https://www.tripadvisor.in/Attractions-g1156404-Activities-Ratlam_Ratlam_District_Madhya_Pradesh.html,,Madhya Pradesh,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,ratlam,,g1156404 ratlam district,1
1972,pudukkottai,201000,9,8314.0,$0,1,61,https://www.tripadvisor.in/Attractions-g2285992-Activities-Pudukkottai_Pudukkottai_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,pudukkottai,,g2285992 pudukkottai district,1
1973,kali temple dakshineswar,246000,10,11537.0,$0.08,5,42,https://www.tripadvisor.in/Attraction_Review-g304558-d3952876-Reviews-Dakshineswar_Kali_Temple-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,kali temple dakshineswar,,g304558 d3952876 calcutta district,1
1974,kali temple at dakshineswar,201000,7,16211.0,$0.08,4,34,https://www.tripadvisor.in/Attraction_Review-g304558-d3952876-Reviews-Dakshineswar_Kali_Temple-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,kali temple dakshineswar,,g304558 d3952876 calcutta district,1
1975,hubli karnataka,18100,13,6297.0,$0,2,24,https://www.tripadvisor.in/Attractions-g1154299-Activities-Hubli_Dharwad_Dharwad_District_Karnataka.html,,Karnataka,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,hubli,,g1154299 dharwad dharwad district,1
1976,hubli india,246000,9,11537.0,$0.32,1,40,https://www.tripadvisor.in/Tourism-g1154299-Hubli_Dharwad_Dharwad_District_Karnataka-Vacations.html,,Karnataka,India,South,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,hubli,,g1154299 dharwad dharwad district,1
1977,khanna ludhiana,201000,65,516.0,$0,1,47,https://www.tripadvisor.in/Tourism-g12346228-Khanna_Ludhianar_District_Punjab-Vacations.html,,Punjab,India,North,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,khanna,,g12346228 ludhianar district,1
1978,khanna india,201000,8,23935.0,$0.15,1,22,https://www.tripadvisor.in/Tourism-g12346228-Khanna_Ludhianar_District_Punjab-Vacations.html,,Punjab,India,North,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,khanna,,g12346228 ludhianar district,1
1979,khanna,201000,71,516.0,$0,1,60,https://www.tripadvisor.in/Attractions-g12346228-Activities-Khanna_Ludhianar_District_Punjab.html,,Punjab,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,khanna,,g12346228 ludhianar district,1
1980,breakfast meal near me,246000,7,16211.0,$0.08,10,23,https://www.tripadvisor.in/Restaurants-g1532344-zfp2-Navi_Mumbai_Maharashtra.html,Navi Mumbai,Maharashtra,India,West,Navi Mumbai,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g1532344 zfp2,1
1981,bet dwarka,201000,12,6297.0,$0,1,48,https://www.tripadvisor.in/Attraction_Review-g12385472-d4896071-Reviews-or50-Beyt_Dwarka-Devbhumi_Dwarka_District_Gujarat.html,,Gujarat,India,West,Dwarka,Dwarka,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g12385472 d4896071 or50 beyt devbhumi district,1
1982,coorg and madikeri,246000,9,16211.0,$0.30,1,32,https://www.tripadvisor.in/Attractions-g641714-Activities-Madikeri_Kodagu_Coorg_Karnataka.html,,Karnataka,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,coorg madikeri,,g641714 kodagu,1
