No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
2569,entry fee ramoji film city,40500,11,496.0,$0.13,30,17,https://www.district.in/events/ramoji-studio-tour-jan23-2025-buy-tickets,,,,,,,Tourism,ramoji,,events studio jan23 2025 buy tickets,1
2570,trichy la cinema,33100,27,69.0,$0.01,1,21,https://www.district.in/movies/,,,,,,,,,,movies,1
2571,treasure island mall ti mall,33100,17,185.0,$0.35,13,22,https://www.district.in/movies/pvr-treasure-island-mall-south-tukoganj-indore-in-indore-CD1024420,Indore,,,,Indore,,,treasure island mall,,movies pvr tukoganj cd1024420,1
2572,today tamil movie,33100,5,3220.0,$0,1,55,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil,,movies movies tickets,1
2573,things to do in bangalore,40500,6,3220.0,$0.13,37,23,https://www.district.in/activities/bengaluru-activity-tickets/,Bengaluru,,,,Bengaluru,,Attraction,,,activity tickets,1
2574,theatre the myth of reality,22200,13,652.0,$0.12,1,28,https://www.district.in/movies/theatre-the-myth-of-reality-movie-tickets-in-tonk-MV207044,,,,,,,,theatre myth reality,,movies movie tickets tonk mv207044,1
2575,theater near,590,5,5362.0,$0.02,3,47,https://www.district.in/movies/cinema-near-me,,,,,,,,,,movies cinema me,1
2576,store for jewelry,33100,75,69.0,$0.24,20,57,https://www.district.in/stores/jewellery-stores-in-gurgaon,Gurugram,,,,Gurugram,,,,,stores jewellery stores gurgaon,1
2577,srh versus,2900,39,69.0,$0,1,22,https://www.district.in/events/screening-of-srh-vs-rcb-tata-ipl-2026-may22-2026-buy-tickets,,,,,,,,srh,,events screening vs rcb tata ipl 2026 may22 2026 buy tickets,1
2578,skyjumper ggn,33100,5,5362.0,$0.20,7,21,https://www.district.in/events/skyjumper-amusement-park-ild-trade-center-gurugram-buy-tickets,Gurugram,,,,Gurugram,,,skyjumper,,events amusement park ild trade center buy tickets,1
2579,sambhavam,6600,16,248.0,$0,1,29,https://www.district.in/movies/sambhavam-adhyayam-onnu-movie-tickets-in-pollachi-MV216202,,,,,,,,sambhavam,,movies adhyayam onnu movie tickets pollachi mv216202,1
2580,salaar part 2,33100,5,5362.0,$0,1,22,https://www.district.in/movies/salaar-part-2-shouryanga-parvam-movie-tickets-MV178311,,,,,,,,salaar part,,movies shouryanga parvam movie tickets mv178311,1
2581,ugly the movie,33100,20,185.0,$0,1,32,https://www.district.in/movies/ugly-story-movie-tickets-MV220846,,,,,,,,ugly movie,,movies story tickets mv220846,1
2582,udupi garden,27100,11,1552.0,$0,11,30,https://www.district.in/dining/bangalore/new-udupi-garden-1-marathahalli-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,udupi garden,,bangalore new marathahalli bangalore,1
2583,metro inox,33100,6,3220.0,$0.01,2,28,https://www.district.in/movies/metro-inox-cinema-m-g-road-mumbai-in-greater-mumbai-CD1013616,Mumbai,,,,Mumbai,,,metro inox,,movies cinema road greater cd1013616,1
2584,kis kisko pyaar karoon 2 cast,33100,8,1118.0,$0,1,22,https://www.district.in/movies/kis-kisko-pyaar-karoon-2-movie-tickets-in-abohar-MV194544,,,,,,,,kis kisko pyaar karoon,,movies movie tickets abohar mv194544,1
2585,kerala blasters next match,74000,7,1118.0,$0,1,27,https://www.district.in/events/isl-2025-26-kerala-blasters-fc-vs--mohammedan-sc-buy-tickets,,Kerala,India,South,,,,blasters,,events isl 2025 26 fc vs mohammedan sc buy tickets,1
2586,hotel ramdev international belgaum,33100,21,142.0,$0.23,5,21,https://www.district.in/dining/belgaum/hotel-ramdev-1-belgaum-locality,,,,,,,Restaurant,hotel ramdev belgaum,,belgaum locality,1
2587,restaurants in jayanagar bangalore,33100,67,69.0,$0.04,9,23,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-bengaluru-MV211577,Bengaluru,,,,Bengaluru,,,,,movies dhurandhar revenge movie tickets mv211577,1
2588,restaurants ahmedabad,27100,32,69.0,$0.17,8,29,https://www.district.in/,,,,,,,,,,,1
2589,recent telugu new movies,27100,12,374.0,$0.04,1,48,https://www.district.in/movies/upcoming-telugu-movies,,,,,,,,telugu movies,,upcoming movies,1
2590,rama magneto mall bilaspur,33100,7,847.0,$0.51,5,20,https://www.district.in/movies/pvr-rama-magneto-mall-deendayal-upadhaya-marg-bilaspur-in-bilaspur-CD1020667,,,,,,,,rama magneto mall bilaspur,,movies pvr deendayal upadhaya marg bilaspur cd1020667,1
2591,parasakthi release date,33100,28,69.0,$0.05,1,28,https://www.district.in/movies/parasakthi-movie-tickets-MV189198,,,,,,,,parasakthi,,movies movie tickets mv189198,1
2592,new hindi bollywood movies download,33100,20,109.0,$0.06,1,26,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,hindi movies,,upcoming movies,1
2593,near theater,27100,5,5362.0,$0.06,5,28,https://www.district.in/movies/cinema-near-me,,,,,,,,,,movies cinema me,1
2594,near movie theater,27100,3,5362.0,$0.04,6,23,https://www.district.in/movies/cinema-near-me,,,,,,,,,,movies cinema me,1
2595,nazrul tirtha kolkata,33100,4,2181.0,$0.14,3,22,https://www.district.in/movies/nazrultirtha-cinema-kolkata-in-kolkata-CD1102200,Kolkata,,,,Kolkata,,,,,movies nazrultirtha cinema cd1102200,1
2596,movie lux,135000,30,69.0,$0,1,32,https://www.district.in/movies/the-lux-cinema-yogi-icon-petlad-in-nadiad-CD1003779,,,,,,,,lux,,movies cinema yogi icon petlad nadiad cd1003779,1
2597,honey don't,27100,27,79.0,$0,1,46,https://www.district.in/movies/honey-don-t-movie-tickets-MV197762,,,,,,,,honey don,,movies movie tickets mv197762,1
2598,haunted 3d return release date,33100,7,2181.0,$0,1,31,https://www.district.in/movies/haunted-3d-echoes-of-the-past-movie-tickets-MV196086,,,,,,,,haunted 3d,,movies echoes past movie tickets mv196086,1
2599,green leaf thane,40500,18,195.0,$0,5,27,https://www.district.in/dining/mumbai/green-leaf-multicuisine-family-restaurant-ghodbunder-road-thane,Mumbai,,,,Mumbai,,Restaurant,green leaf thane,,multicuisine family ghodbunder road,1
2600,bounce,33100,4,3220.0,$0.14,8,43,https://www.district.in/events/bounce-inc-mumbai-buy-tickets,Mumbai,,,,Mumbai,,,bounce,,events inc buy tickets,1
2601,bk,33100,15,248.0,$0.07,1,32,https://www.district.in/dining/ncr/bk-cafe-by-burger-king-netaji-subhash-place-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,bk,,ncr by burger king netaji subhash place,1
2602,bangla cinema,33100,53,69.0,$0.01,1,27,https://www.district.in/movies/bhooth-bangla-movie-tickets-in-new-delhi-MV177766,New Delhi,Delhi,India,North,New Delhi,,,bangla,,movies bhooth movie tickets mv177766,1
2603,drishyam hindi cast,33100,7,1552.0,$0,1,22,https://www.district.in/movies/drishyam-2015-movie-tickets-MV140721,,,,,,,,drishyam,,movies 2015 movie tickets mv140721,1
2604,dhurandhar movie duration,10,25,109.0,$0,1,13,https://www.district.in/movies/dhurandhar-movie-tickets-in-gurgaon-MV201380,Gurugram,,,,Gurugram,,,dhurandhar movie,,movies tickets gurgaon mv201380,1
2605,darshana rajendran,40500,34,69.0,$0,1,30,https://www.district.in/movies/patriot-movie-tickets-MV207412,,,,,,,,,,movies patriot movie tickets mv207412,1
2606,cast of michael 2026 film,5400,13,652.0,$0,1,45,https://www.district.in/movies/michael-movie-tickets-MV185320,,,,,,,,michael,,movies movie tickets mv185320,1
2607,cast of mardaani 3,33100,8,1118.0,$0,1,24,https://www.district.in/movies/mardaani-3-movie-tickets-MV185767,,,,,,,,mardaani,,movies movie tickets mv185767,1
2608,cast of hari hara veera mallu,9900,8,1552.0,$0,1,26,https://www.district.in/movies/hari-hara-veera-mallu-part-1-sword-vs-spirit-movie-tickets-in-chamba-MV143010,,,,,,,,hari hara veera mallu,,movies part sword vs spirit movie tickets chamba mv143010,1
2609,spice factory,33100,17,301.0,$0.33,4,29,https://www.district.in/dining/ludhiana/the-spice-factory-gurdev-nagar,Ludhiana,,,,Ludhiana,,Restaurant,spice factory,,gurdev nagar,1
2610,royal challengers bengaluru tickets,9900,6,1552.0,$0.07,1,27,https://www.district.in/events/screening-of-pbks-vs-rcb-punjab-kings-vs-royal-challengers-bengaluru-may17-2026-buy-tickets,,Punjab,India,North,,,,royal challengers bengaluru tickets,,events screening pbks vs rcb kings vs may17 2026 buy,1
2611,rockstar hindi movie,40500,25,109.0,$0.04,1,25,https://www.district.in/movies/rockstar-2011-movie-tickets-MV137395,,,,,,,,rockstar movie,,movies 2011 tickets mv137395,1
2612,restaurant ahmedabad,27100,32,69.0,$0.08,6,28,https://www.district.in/,,,,,,,,,,,1
2613,qutub minar timing,33100,33,69.0,$0.39,2,23,https://www.district.in/events/qutub-minar-jan1-1970-buy-tickets,,,,,,,,qutub minar,,events jan1 1970 buy tickets,1
2614,zomato corporate office,33100,26,79.0,$0,6,24,https://www.district.in/,,,,,,,,,,,1
2615,united kingdom of kerala,27100,10,1118.0,$0,1,33,https://www.district.in/movies/united-kingdom-of-kerala-ukok-movie-tickets-MV198004,,Kerala,India,South,,,,united kingdom,,movies ukok movie tickets mv198004,1
2616,they will kill you,40500,22,142.0,$0,1,31,https://www.district.in/movies/they-will-kill-you-movie-tickets-in-somanur-MV210607,,,,,,,,they will kill you,,movies movie tickets somanur mv210607,1
2617,the sheep detectives,110000,17,301.0,$0.58,1,38,https://www.district.in/movies/the-sheep-detectives-movie-tickets-MV212070,,,,,,,,sheep detectives,,movies movie tickets mv212070,1
2618,kantara chapter 1 showtimes,720,3,10062.0,$0.09,2,22,https://www.district.in/movies/kantara-a-legend-chapter-1-movie-tickets-in-bengaluru-MV165830,Bengaluru,,,,Bengaluru,,,kantara chapter,,movies legend movie tickets mv165830,1
2619,hoppers movie,4400,17,374.0,$0.14,1,38,https://www.district.in/movies/hoppers-movie-tickets-MV178243,,,,,,,,hoppers movie,,movies tickets mv178243,1
2620,hindi marathi,33100,59,69.0,$0,1,24,https://www.district.in/movies/raja-shivaji-movie-tickets-in-hyderabad-MV170361,Hyderabad,,,,Hyderabad,,,,,movies raja shivaji movie tickets mv170361,1
2621,gt next match,22200,8,847.0,$0,1,57,https://www.district.in/events/gujarat-titans-team,,Gujarat,India,West,,,,,,events titans team,1
2622,fun world water park,33100,6,3220.0,$0.03,5,19,https://www.district.in/events/fun-world-amusement-park-bengaluru-2025-buy-tickets,Bengaluru,,,,Bengaluru,,,fun world park,,events amusement 2025 buy tickets,1
2623,eva the mall,33100,4,2181.0,$0.10,5,21,https://www.district.in/movies/pvr-eva-mall-manjalpur-vadodara-in-vadodara-CD1019943,Vadodara,,,,Vadodara,,,eva mall,,movies pvr manjalpur cd1019943,1
2624,dna 2025 film,33100,13,652.0,$0,1,44,https://www.district.in/movies/dna-movie-tickets-MV187819,,,,,,,,dna,,movies movie tickets mv187819,1
2625,dirty good,22200,7,1552.0,$0.13,3,30,https://www.district.in/dining/ncr/dirty-good-netaji-nagar-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,dirty good,,ncr netaji nagar,1
2626,dandiya,33100,45,69.0,$0.09,1,41,https://www.district.in/,,,,,,,,,,,1
2627,lingam images,40500,53,69.0,$0,1,30,https://www.district.in/movies/santhalinga-cinemas-multiplex-dolby-atmos-4k-laser-oragadam-in-chennai-CD1102078,Chennai,,,,Chennai,,,,,movies santhalinga cinemas multiplex dolby atmos 4k laser oragadam cd1102078,1
2628,lake shore mall hyderabad,33100,10,2181.0,$0.19,1,29,https://www.district.in/movies/pvr-lakeshore-mall-y-junction-hyderabad-in-hyderabad-CD1102157,Hyderabad,,,,Hyderabad,,,mall,,movies pvr lakeshore junction cd1102157,1
2629,beauty movie,33100,21,168.0,$0.05,1,30,https://www.district.in/movies/beauty-movie-tickets-MV205761,,,,,,,,beauty movie,,movies tickets mv205761,1
2630,bangalore lido mall,27100,9,847.0,$0.23,6,23,https://www.district.in/movies/inox-lido-mall-ulsoor-bengaluru-in-bengaluru-CD1020718,Bengaluru,,,,Bengaluru,,,lido mall,,movies inox ulsoor cd1020718,1
2631,12a railway colony,5400,11,1118.0,$0,1,25,https://www.district.in/movies/12a-railway-colony-movie-tickets-in-mau-MV194036,,,,,,,,12a railway colony,,movies movie tickets mau mv194036,1
2632,coffee shops in jubilee hills,33100,21,142.0,$0,5,16,https://www.district.in/dining/hyderabad/kohe-the-coffee-shop-jubilee-hills,Hyderabad,,,,Hyderabad,,Restaurant,coffee jubilee hills,,kohe shop,1
2633,chans,27100,18,142.0,$0,1,19,https://www.district.in/dining/bangalore/hungry-chan-varthur-main-road-whitefield-bangalore,Bengaluru,,,,Bengaluru,Whitefield,Restaurant,,,bangalore hungry chan varthur main road bangalore,1
2634,bro code movie,9900,9,2181.0,$0.04,1,41,https://www.district.in/movies/bro-code-movie-tickets-MV205047,,,,,,,,bro code movie,,movies tickets mv205047,1
2635,pvr orion mall dr rajkumar road,33100,4,2181.0,$0.13,5,18,https://www.district.in/movies/pvr-orion-mall-dr-rajkumar-road-bengaluru-in-bengaluru-CD1022299,Bengaluru,,,,Bengaluru,,,pvr orion mall dr rajkumar road,,movies cd1022299,1
2636,pure home living,33100,22,142.0,$0.08,100,21,https://www.district.in/stores/pure-home-living-sector-69-gurgaon-SDP-80853933,Gurugram,,,,Gurugram,,,pure home living,,stores sector 69 gurgaon sdp 80853933,1
2637,pizza movie,49500,63,69.0,$0,1,32,https://www.district.in/events/pizza-making-workshop-for-mothers-day-pune-fc-road-may8-2026-buy-tickets,Pune,,,,Pune,,,pizza,,events making workshop mothers day fc road may8 2026 buy tickets,1
2638,parampara flavours of india,33100,7,2181.0,$0.09,4,21,https://www.district.in/dining/hyderabad/parampara-flavours-of-india-banjara-hills,Hyderabad,,India,,Hyderabad,,Restaurant,parampara flavours,,banjara hills,1
2639,meghana foods koramangala,33100,3,3220.0,$0.09,6,21,https://www.district.in/dining/bangalore/meghana-foods-koramangala-5th-block,Bengaluru,,,,Bengaluru,Koramangala,Restaurant,meghana foods,,bangalore 5th block,1
2640,k star mall in chembur,40500,6,1552.0,$0.07,3,22,https://www.district.in/movies/fun-cinema-k-star-mall-chembur-e-mumbai-in-mumbai-CD145,Mumbai,,,,Mumbai,,,star mall chembur,,movies fun cinema cd145,1
2641,just chill water park in delhi,27100,10,1552.0,$0.02,2,22,https://www.district.in/events/just-chill-water-park-may29-2025-buy-tickets,,,,,,,,just chill water park,,events may29 2025 buy tickets,1
2642,just chill water & fun park delhi,27100,8,1552.0,$0.02,2,25,https://www.district.in/events/just-chill-water-park-may29-2025-buy-tickets,,,,,,,,just chill water park,,events may29 2025 buy tickets,1
2643,jp cinema,33100,11,496.0,$0.17,5,17,https://www.district.in/movies/jp-cinemas-chandhanagar-hyderabad-in-hyderabad-CD1021025,Hyderabad,,,,Hyderabad,,,jp,,movies cinemas chandhanagar cd1021025,1
2644,suraj cineplex junagadh,33100,9,496.0,$0.02,1,22,https://www.district.in/movies/suraj-cineplex-bhutnath-road-junagadh-in-junagadh-CD917,,,,,,,,suraj cineplex junagadh,,movies bhutnath road junagadh cd917,1
2645,sky jumping trampoline park gurgaon,33100,4,5362.0,$0.11,8,20,https://www.district.in/events/skyjumper-amusement-park-ild-trade-center-gurugram-buy-tickets,Gurugram,,,,Gurugram,,,park,,events skyjumper amusement ild trade center buy tickets,1
2646,dear donna,33100,19,185.0,$0.09,1,28,https://www.district.in/dining/ncr/dear-donna-qutab-institutional-area-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,dear donna,,ncr qutab institutional area,1
2647,casting of drishyam,33100,6,1552.0,$0,1,43,https://www.district.in/movies/drishyam-2015-movie-tickets-MV140721,,,,,,,,drishyam,,movies 2015 movie tickets mv140721,1
2648,cast of tu yaa main,33100,12,652.0,$0,1,28,https://www.district.in/movies/tu-yaa-main-movie-tickets-in-ajmer-MV192644,Ajmer,,,,Ajmer,,,tu yaa main,,movies movie tickets mv192644,1
2649,best places to go in delhi,33100,21,142.0,$0.06,15,40,https://www.district.in/activities/,,,,,,,Attraction,,,,1
2650,ramoji film city entry charges,40500,12,496.0,$0.13,30,23,https://www.district.in/events/ramoji-studio-tour-jan23-2025-buy-tickets,,,,,,,Tourism,ramoji,,events studio jan23 2025 buy tickets,1
2651,ramoji film city entry charge,40500,32,69.0,$0.11,25,18,https://www.district.in/events/ramoji-studio-tour-jan23-2025-buy-tickets,,,,,,,Tourism,ramoji,,events studio jan23 2025 buy tickets,1
2652,pvr cinemas bokaro,33100,3,3220.0,$0.02,6,20,https://www.district.in/movies/pvr-bokaro-bokaro-steel-city-bokaro-in-bokaro-CD1023489,,,,,,,,pvr bokaro,,movies bokaro steel city bokaro bokaro cd1023489,1
2653,punjab vs rcb,60500,6,2181.0,$0,1,31,https://www.district.in/events/screening-of-pbks-vs-rcb-tata-ipl-2026-may17-2026-buy-tickets,,,,,,,,vs rcb,,events screening pbks tata ipl 2026 may17 2026 buy tickets,1
2654,pro kabaddi time table 2025,12100,24,79.0,$0,1,28,https://www.district.in/events/pkl-2025-chennai-team,Chennai,,,,Chennai,,,2025,,events pkl team,1
2655,messi india tour,8100,4,10062.0,$0.14,9,33,https://www.district.in/events/messi-2025-india-tour-ticket-booking,,,India,,,,Tourism,messi,,events 2025 ticket booking,1
2656,good restaurants in delhi,33100,88,69.0,$0.12,7,30,https://www.district.in/movies/new-delhi-movie-tickets,New Delhi,Delhi,India,North,New Delhi,,,,,movies movie tickets,1
2657,filmy for 2026 south,5400,1,10062.0,$0,1,46,https://www.district.in/movies/upcoming-movies,,,,,,,,,,movies upcoming movies,1
2658,now you see me 3 cast,27100,12,306.0,$0,1,31,https://www.district.in/movies/now-you-see-me-now-you-don-t-movie-tickets-MV186215,,,,,,,,now you see me,,movies now you don movie tickets mv186215,1
2659,new release tamil film,27100,14,246.0,$0.01,1,55,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil,,movies upcoming movies,1
2660,mumbai indians vs gujarat titans matches,90500,27,59.0,$0,1,22,https://www.district.in/events/ipl-ticket-booking,,,,,,,,,,events ipl ticket booking,1
2661,muds,27100,59,56.0,$0,1,34,https://www.district.in/events/mom-mud-may10-2026-buy-tickets,,,,,,,,,,events mom mud may10 2026 buy tickets,1
2662,water park in hyderabad india,27100,6,4390.0,$0.16,3,31,https://www.district.in/activities/water-parks-in-hyderabad/,Hyderabad,,,,Hyderabad,,Attraction,water,,parks,1
2663,vadapalani vijaya mall,27100,3,2636.0,$0.15,4,22,https://www.district.in/movies/pvr-palazzo-the-nexus-vijaya-mall-chennai-in-chennai-CD1022274,Chennai,,,,Chennai,,,vijaya mall,,movies pvr palazzo nexus cd1022274,1
2664,the souled store near me,22200,11,915.0,$0.12,55,28,https://www.district.in/stores/the-souled-store-elan-miracle-gurgaon-SDP-15573327,Gurugram,,,,Gurugram,,,souled store,,stores elan miracle gurgaon sdp 15573327,1
2665,youth movie 2026 ott release date,27100,28,56.0,$0,1,27,https://www.district.in/movies/youth-movie-tickets-MV213456,,,,,,,,youth movie,,movies tickets mv213456,1
2666,yadav dhaba,22200,10,1785.0,$0,2,25,https://www.district.in/dining/ncr/yadav-dhaba-sector-37-faridabad,Faridabad,,,,Faridabad,,Restaurant,yadav dhaba,,ncr sector 37,1
2667,raja dhaba,27100,15,533.0,$0,1,27,https://www.district.in/dining/ncr/raja-dhaba-amrapali-dream-valley-greater-noida,Greater Noida,,,,Greater Noida,,Restaurant,raja dhaba,,ncr amrapali dream valley,1
2668,pvr cinemas howrah,27100,2,4390.0,$0.04,1,19,https://www.district.in/movies/pvr-avani-river-side-mall-howrah-kolkata-in-kolkata-CD1022262,Kolkata,,,,Kolkata,,,pvr howrah,,movies avani river side mall cd1022262,1
2669,pvr cinema ranchi,27100,3,2636.0,$0.02,2,20,https://www.district.in/movies/pvr-nucleus-mall-lalpur-circular-road-ranchi-in-ranchi-CD1023490,Ranchi,,,,Ranchi,,,pvr,,movies nucleus mall lalpur circular road cd1023490,1
2670,play in tamil movies,27100,39,56.0,$0,1,52,https://www.district.in/events/thalapathified-tamil-singalong-jamming-bangalore-may17-2026-buy-tickets,Bengaluru,,,,Bengaluru,,,tamil,,events thalapathified singalong jamming bangalore may17 2026 buy tickets,1
2671,tamil film new release,27100,11,306.0,$0.01,1,55,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil,,movies upcoming movies,1
