No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
555,c r palace,74000,42,155.0,$0.13,2,28,"https://magicpin.in/Ghaziabad/Sector-16,-Vasundhara/Hotel/Hotel-Crystal-Palace-And-Banquet-Vasundhara-Ghaziabad/store/1a66489/",Ghaziabad,,,,Ghaziabad,,Hotel,palace,,sector 16 vasundhara crystal banquet vasundhara store 1a66489,1
556,hilite mall thrissur,40500,17,414.0,$0.16,5,20,https://magicpin.in/india/Thrissur/Hilite-Mall/All/,,,India,,,,,hilite mall thrissur,,all,1
557,hair salon,135000,56,155.0,$0.38,4,74,https://magicpin.in/blog/category/beauty/salons-in-bangalore,Bengaluru,,,,Bengaluru,,,,,blog category beauty salons bangalore,1
558,great india place noida,74000,28,155.0,$0.11,5,29,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,great place,,,1
559,goodluck cafe,74000,24,177.0,$0,3,41,https://magicpin.in/Pune/Deccan-Gymkhana/Restaurant/Cafe-Goodluck/store/82846,Pune,,,,Pune,,Restaurant,goodluck,,deccan gymkhana store 82846,1
560,kayani bakery in pune,74000,45,155.0,$0.14,16,23,https://magicpin.in/Pune/East-Street/Restaurant/Kayani-Bakery/store/82c40/menu/,Pune,,,,Pune,,Restaurant,kayani bakery,,street store 82c40 menu,1
561,janpath in delhi,74000,19,377.0,$0.12,3,35,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,,Tourism,janpath,,blog category market,1
562,amul ice cream parlour,74000,13,1457.0,$0,1,28,https://magicpin.in/Gurgaon/Restaurant/brands/7810/Amul-Ice-Cream-Parlor/,Gurugram,,,,Gurugram,,Restaurant,amul ice cream,,gurgaon brands 7810 parlor,1
563,shivaji military hotel,74000,29,170.0,$0.19,4,37,https://magicpin.in/Bangalore/Jayanagar-8th-Block/Restaurant/Shivaji-Military-Hotel/store/611b/,Bengaluru,,,,Bengaluru,,Restaurant,shivaji military hotel,,bangalore jayanagar 8th block store 611b,1
564,myntra offer code,49500,52,155.0,$0.09,57,41,https://magicpin.in/Myntra-offers/97246/,,,,,,,,myntra,,offers 97246,1
565,metro junction mall kalyan,74000,31,155.0,$0.17,4,29,https://magicpin.in/india/Kalyan/Metro-Junction-Mall/All/,Kalyan,,India,,Kalyan,,,metro junction mall,,all,1
566,r city mall ghatkopar,74000,33,155.0,$0.26,1,28,"https://magicpin.in/india/mumbai/r-city-mall,-ghatkopar-west/",Mumbai,,India,,Mumbai,,,city mall ghatkopar,,,1
567,game cafe near me,60500,16,673.0,$0.38,6,25,https://magicpin.in/india/New-Delhi/Connaught-Place-(Cp)/Gaming-And-Entertainment-Center/,New Delhi,Delhi,India,North,New Delhi,Connaught Place,,,,cp,1
568,fresh at home,74000,26,244.0,$0.10,50,50,https://magicpin.in/Gurgaon/Palam-Vihar/Grocery/Fresh-To-Home/store/1586597/,Gurugram,,,,Gurugram,,,fresh home,,gurgaon palam vihar grocery to store 1586597,1
569,discount coupon for myntra,74000,42,155.0,$0.07,68,48,https://magicpin.in/Myntra-offers/97246/,,,,,,,,myntra,,offers 97246,1
570,best horror film in netflix,74000,14,673.0,$0,1,48,https://magicpin.in/blog/category/entertainment/best-horror-movies-netflix-india,,,India,,,,,best horror netflix,,blog category entertainment movies,1
571,nucleus mall kerala,60500,41,155.0,$0.14,6,21,https://magicpin.in/india/Kochi/Abad-Nucleus-Mall/All/,Kochi,,India,,Kochi,,,nucleus mall,,abad all,1
572,metro junction kalyan,74000,39,155.0,$0.11,3,22,https://magicpin.in/india/Kalyan/Metro-Junction-Mall/All/,Kalyan,,India,,Kalyan,,,metro junction,,mall all,1
573,professional courier near me,90500,51,155.0,$0.23,2,33,https://magicpin.in/Kozhikode/Perambra/Other/Professional-Courier-Service/store/11bc51c/,Kozhikode,,,,Kozhikode,,,professional courier,,perambra other service store 11bc51c,1
574,pooja bakery,74000,18,555.0,$2.22,6,42,https://magicpin.in/Bangalore/Rt-Nagar/Restaurant/Pooja-Bakery/store/610238/,Bengaluru,,,,Bengaluru,,Restaurant,pooja bakery,,bangalore rt nagar store 610238,1
575,horror movies on netflix,74000,19,377.0,$0,1,27,https://magicpin.in/blog/category/entertainment/best-horror-movies-netflix-india,,,India,,,,,horror movies netflix,,blog category entertainment best,1
576,garden galleria mall,74000,32,155.0,$0,5,37,https://magicpin.in/@garden-galleria-mall-noida,Noida,,,,Noida,,,garden galleria mall,,,1
577,frozen bottle milkshakes desserts and ice cream,74000,20,414.0,$0.23,3,26,"https://magicpin.in/Bangalore/Nagarbhavi/Restaurant/Frozen-Bottle---Milkshakes,-Desserts-And-Ice-Cream/store/1708709/menu",Bengaluru,,,,Bengaluru,,Restaurant,frozen bottle milkshakes desserts ice cream,,bangalore nagarbhavi store 1708709 menu,1
578,discount code for myntra,74000,55,155.0,$0.07,68,42,https://magicpin.in/Myntra-offers/97246/,,,,,,,,myntra,,offers 97246,1
579,sector 35 chandigarh,74000,38,155.0,$0.16,5,19,https://magicpin.in/india/Chandigarh/Sector-35/,Chandigarh,Chandigarh,India,North,Chandigarh,,,sector 35,,,1
580,the ashok hotel delhi chanakyapuri,74000,62,155.0,$0.44,6,36,https://magicpin.in/New-Delhi/Chanakyapuri/Hotel/The-Ashok/store/325241/,New Delhi,Delhi,India,North,New Delhi,,Hotel,ashok chanakyapuri,,store 325241,1
581,swati snacks,60500,43,155.0,$0,8,39,"https://magicpin.in/Mumbai/Tardeo,-Mumbai-Central/Restaurant/Swati-Snacks/store/167c2cc/menu/",Mumbai,,,,Mumbai,,Restaurant,swati snacks,,tardeo store 167c2cc menu,1
582,noida gip mall,74000,30,155.0,$0.11,6,26,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,,,great place,1
583,metro junction mall kalyan maharashtra,74000,26,155.0,$0.11,3,20,https://magicpin.in/Kalyan/Metro-Junction-Mall/Other/Metro-Junction-Mall/store/18a0987/,Kalyan,,,,Kalyan,,,metro junction mall,,other metro junction mall store 18a0987,1
584,lake shore mall thane,18100,30,155.0,$0.22,7,20,https://magicpin.in/Thane/Viviana-Mall/Other/Lake-Shore-Mall-Thane/store/189c8c0/,Thane,,,,Thane,,,lake shore mall,,viviana other mall store 189c8c0,1
585,rtc x road hyderabad,74000,60,155.0,$0.11,5,21,https://magicpin.in/Hyderabad/Rtc-X-Roads/Restaurant/Hyderabad/store/1870294/,Hyderabad,,,,Hyderabad,,Restaurant,rtc,,roads store 1870294,1
586,raipur magneto mall,74000,35,155.0,$0.27,3,22,https://magicpin.in/Raipur/Magneto-The-Mall/Restaurant/Pvr-Cinemas/store/346533/,Raipur,,,,Raipur,,Restaurant,magneto mall,,pvr cinemas store 346533,1
587,phoenix mall kurla,74000,31,155.0,$0.02,3,36,https://magicpin.in/@phoenix-marketcity-mumbai,Mumbai,,,,Mumbai,,,phoenix,,marketcity,1
588,phoenix mall in kurla,74000,32,155.0,$0.25,6,40,https://magicpin.in/@phoenix-marketcity-mumbai,Mumbai,,,,Mumbai,,,phoenix,,marketcity,1
589,gip mall in noida,74000,39,155.0,$0.11,5,26,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,,,great place,1
590,kumar pacific,74000,27,155.0,$0.13,5,21,https://magicpin.in/Pune/Kumar-Pacific-Mall/Restaurant/Pvr-Cinemas/store/346541?amp=1,Pune,,,,Pune,,Restaurant,kumar pacific,,mall pvr cinemas store 346541,1
591,kalyan metro mall,60500,37,155.0,$0.02,7,34,https://magicpin.in/@metro-junction-mall-mumbai,Mumbai,,,,Mumbai,,,metro mall,,junction,1
592,jhv mall banaras,74000,23,,$0.09,1,21,https://magicpin.in/india/Varanasi/The-Jhv-Mall/Fashion/,Varanasi,,India,,Varanasi,,,jhv mall,,fashion,1
593,good movies horror on netflix,74000,13,836.0,$0,1,45,https://magicpin.in/blog/category/entertainment/best-horror-movies-netflix-india,,,India,,,,,movies horror netflix,,blog category entertainment best,1
594,best horror movies in netflix,74000,19,377.0,$0,1,27,https://magicpin.in/blog/category/entertainment/best-horror-movies-netflix-india,,,India,,,,,best horror movies netflix,,blog category entertainment,1
595,ashok vada pav mumbai,74000,30,155.0,$0.13,8,26,https://magicpin.in/Mumbai/Prabhadevi/Restaurant/Ashok-Vada-Pav-Stall/store/244c3/,Mumbai,,,,Mumbai,,Restaurant,ashok vada pav,,prabhadevi stall store 244c3,1
596,cafe goodluck,74000,27,177.0,$0,6,42,https://magicpin.in/Pune/Deccan-Gymkhana/Restaurant/Cafe-Goodluck/store/82846/menu,Pune,,,,Pune,,Restaurant,goodluck,,deccan gymkhana store 82846 menu,1
597,myntra coupon code,49500,36,155.0,$0.07,57,45,https://magicpin.in/Myntra-offers/97246/,,,,,,,,myntra,,offers 97246,1
598,electronics store,90500,20,318.0,$0.06,6,47,https://magicpin.in/india/Hyderabad/All/Electronics/,Hyderabad,,India,,Hyderabad,,,electronics,,all,1
599,hardware,90500,39,155.0,$0.21,1,59,https://magicpin.in/india/Chennai/All/Hardware-Store/,Chennai,,India,,Chennai,,,hardware,,all store,1
600,lunch,74000,23,377.0,$0.20,1,53,https://magicpin.in/india/Mumbai/All/Restaurant/-Lunch,Mumbai,,India,,Mumbai,,Restaurant,lunch,,all,1
601,myntra discount coupon code,60500,55,155.0,$0.07,89,41,https://magicpin.in/Myntra-offers/97246/,,,,,,,,myntra,,offers 97246,1
602,hub mall,60500,21,244.0,$0.01,5,38,"https://magicpin.in/india/Mumbai/Hub-Mall,-Goregaon-East/",Mumbai,,India,,Mumbai,,,hub mall,,goregaon,1
603,good hindi films,74000,19,414.0,$0.02,1,51,https://magicpin.in/blog/category/entertainment/best-bollywood-movies-netflix,,,,,,,,,,blog category entertainment best bollywood movies netflix,1
604,city centre salt lake,74000,22,199.0,$0,11,31,"https://magicpin.in/india/Kolkata/City-Centre,-Salt-Lake/",Kolkata,,India,,Kolkata,,,city centre salt lake,,,1
605,hauz khas social,74000,31,155.0,$0.32,6,37,https://magicpin.in/New-Delhi/Bhagwati-Garden-Extension/Restaurant/Social/store/3c48/menu,New Delhi,Delhi,India,North,New Delhi,,Restaurant,social,,bhagwati garden extension store 3c48 menu,1
606,gip noida mall,74000,26,170.0,$0.11,5,31,https://magicpin.in/india/Noida/The-Great-India-Place/,Noida,,India,,Noida,,,,,great place,1
607,gip in noida,74000,31,155.0,$0.11,6,25,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,,,great place,1
608,blr brewing co whitefield,74000,49,155.0,$0.26,6,29,https://magicpin.in/Bangalore/Seetharampalya/Other/Blr-Brewing-Co---Whitefield/store/18c194b,Bengaluru,,,,Bengaluru,Whitefield,,blr brewing,,bangalore seetharampalya other store 18c194b,1
609,big bazaar,74000,22,318.0,$0.15,3,41,https://magicpin.in/Chennai/Grocery/brands/7836/Big-Bazaar/,Chennai,,,,Chennai,,,big bazaar,,grocery brands 7836,1
610,cafes to visit in kolkata,90500,27,177.0,$0.11,8,25,https://magicpin.in/blog/category/food-and-beverage/best-cafes-in-kolkata,Kolkata,,,,Kolkata,,Restaurant,,,blog category beverage best,1
611,cafe goodluck pune,60500,28,170.0,$0.16,8,25,https://magicpin.in/Pune/Deccan-Gymkhana/Restaurant/Cafe-Goodluck/store/82846/menu,Pune,,,,Pune,,Restaurant,goodluck,,deccan gymkhana store 82846 menu,1
612,street food near me,60500,13,1110.0,$0.57,7,26,https://magicpin.in/india/Moradabad/All/Restaurant/Street-Food/,,,India,,,,Restaurant,street,,moradabad all,1
613,shopee liquor,74000,7,3470.0,$0,1,16,https://magicpin.in/Pune/Hinjawadi/Restaurant/Liquor-Beer-Shopee/store/3890b4/,Pune,,,,Pune,,Restaurant,shopee liquor,,hinjawadi beer store 3890b4,1
614,shop liquor,74000,18,414.0,$0,1,21,https://magicpin.in/india/Bangalore/All/Liquor-Shop/,Bengaluru,,India,,Bengaluru,,,shop liquor,,bangalore all,1
615,toddy shop,74000,45,155.0,$0,1,40,https://magicpin.in/Kochi/Nalam-Mile/Restaurant/Toddy-Shop/store/1b733c6,Kochi,,,,Kochi,,Restaurant,toddy shop,,nalam mile store 1b733c6,1
616,restaurant near me fish,74000,13,1110.0,$0.05,8,26,https://magicpin.in/india/Solapur/All/Restaurant/Seafood/,,,India,,,,Restaurant,,,solapur all seafood,1
617,mani's cafe,74000,22,414.0,$0.07,3,41,https://magicpin.in/Mumbai/Nariman-Point/Restaurant/Manis-Cafe/store/60b51b/delivery/,Mumbai,,,,Mumbai,,Restaurant,,,nariman point manis store 60b51b delivery,1
618,1 mg lido mall,74000,27,162.0,$0.77,6,29,https://magicpin.in/india/Bangalore/1-Mg---Lido-Mall/All/,Bengaluru,,India,,Bengaluru,,,mg lido mall,,bangalore all,1
619,delite cinema hall,60500,21,199.0,$0.15,1,21,https://magicpin.in/New-Delhi/Asaf-Ali-Road/Entertainment/Delite-Cinema/store/301c30,New Delhi,Delhi,India,North,New Delhi,,,delite cinema,,asaf ali road entertainment store 301c30,1
620,kumar pacific mall,60500,38,155.0,$0,10,35,https://magicpin.in/Pune/Swargate/Grocery/Kumar-Pacific-Mall/store/2537c8/,Pune,,,,Pune,,,kumar pacific mall,,swargate grocery store 2537c8,1
621,noah goa,60500,27,199.0,$0.17,3,37,https://magicpin.in/Goa/Anjuna/Restaurant/Noah/store/1641b5a/menu/,Anjuna,Goa,India,West,Anjuna,,Restaurant,noah,,store 1641b5a menu,1
622,murugan cinemas,74000,21,199.0,$0.08,1,40,https://magicpin.in/Chennai/Ambattur/Restaurant/Murugan-Cinemas/store/a48234/,Chennai,,,,Chennai,,Restaurant,murugan cinemas,,ambattur store a48234,1
623,sharma's,74000,54,155.0,$0.19,1,24,https://magicpin.in/Kolkata/Jorasanko/Restaurant/Sharmas/store/216a88/menu/,Kolkata,,,,Kolkata,,Restaurant,,,jorasanko sharmas store 216a88 menu,1
624,r city mall,74000,19,318.0,$0.11,10,39,https://magicpin.in/Mumbai/R-City-Mall/Other/R-City/store/1894b06/,Mumbai,,,,Mumbai,,,city mall,,other city store 1894b06,1
625,pune cafe goodluck,74000,19,436.0,$0.10,4,27,https://magicpin.in/Pune/Deccan-Gymkhana/Restaurant/Cafe-Goodluck/store/82846/menu,Pune,,,,Pune,,Restaurant,goodluck,,deccan gymkhana store 82846 menu,1
626,trends footwear,60500,17,836.0,$0.03,10,40,https://magicpin.in/Mumbai/Fashion/brands/8382/Trends-Footwear/,Mumbai,,,,Mumbai,,,trends footwear,,fashion brands 8382,1
627,hairdresser salon,135000,18,673.0,$0.37,3,48,https://magicpin.in/india/Greater-Noida/All/Hairdresser/,Greater Noida,,India,,Greater Noida,,,hairdresser,,all,1
628,forever new,74000,36,155.0,$0.28,100,71,"https://magicpin.in/New-Delhi/Nexus-Select-Citywalk,-Malviya-Nagar/Fashion/Forever-New/store/2c1cb/",New Delhi,Delhi,India,North,New Delhi,,,forever,,nexus select citywalk malviya nagar fashion store 2c1cb,1
629,electronics store shop,74000,18,414.0,$0.10,8,36,https://magicpin.in/india/Hyderabad/All/Electronics/,Hyderabad,,India,,Hyderabad,,,electronics,,all,1
630,beer shop,90500,12,1110.0,$0,1,45,https://magicpin.in/india/Rohtak/All/Liquor-Store/,,,India,,,,,,,rohtak all liquor store,1
631,amit nagar circle,60500,16,555.0,$0,10,35,https://magicpin.in/Vadodara/Karelibaug/Other/Amit-Nagar-Cir-and-Sama-Salvi-Rd/store/b12c54/,Vadodara,,,,Vadodara,,,amit nagar,,karelibaug other cir sama salvi rd store b12c54,1
632,chor bazaar,60500,12,1894.0,$0,10,40,https://magicpin.in/blog/india/mumbai/Travel/chor-bazaar-mumbai,Mumbai,,India,,Mumbai,,Tourism,chor bazaar,,blog,1
633,jiomart coupons,33100,10,1457.0,$0.55,2,28,https://magicpin.in/Jiomart-offers/240450/,,,,,,,,jiomart,,offers 240450,1
634,pizza 4p's indiranagar,74000,25,177.0,$0.13,6,37,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Pizza-4ps/store/164405b,Bengaluru,,,,Bengaluru,Indiranagar,Restaurant,pizza,,bangalore 4ps store 164405b,1
635,phoenix market city kurla,74000,27,155.0,$0.02,3,28,https://magicpin.in/@phoenix-marketcity-mumbai,Mumbai,,,,Mumbai,,,phoenix,,marketcity,1
636,paradise hotel secunderabad,74000,22,318.0,$0.14,4,21,https://magicpin.in/Secunderabad/Uppal/Restaurant/Paradise/store/a3446/menu/,Secunderabad,,,,Secunderabad,,Restaurant,paradise,,uppal store a3446 menu,1
637,noida great india place,74000,38,155.0,$0.11,5,35,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,great place,,,1
638,nagarjuna restaurant,60500,22,318.0,$0,9,39,https://magicpin.in/Bangalore/Marathahalli/Restaurant/Nagarjuna/store/81190/menu,Bengaluru,,,,Bengaluru,,Restaurant,nagarjuna,,bangalore marathahalli store 81190 menu,1
639,metro junction mall,74000,31,155.0,$0.12,5,37,https://magicpin.in/india/Kalyan/Metro-Junction-Mall/All/,Kalyan,,India,,Kalyan,,,metro junction mall,,all,1
640,rdb cinema,74000,14,436.0,$0,4,42,https://magicpin.in/Kolkata/Salt-Lake/Restaurant/Rdb-Cinemas/store/346529/,Kolkata,,,,Kolkata,,Restaurant,rdb,,salt lake cinemas store 346529,1
641,great india place mall in noida,74000,30,155.0,$0.11,6,25,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,great place,,,1
642,g i p mall,74000,33,155.0,$0.11,6,24,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,,,great place,1
643,beer shopee,74000,12,1894.0,$0,1,17,https://magicpin.in/Pune/Kutwal-Colony/Liquor-Wine-Store/Ace-Mart-Beer-Shopee/store/898acb/,Pune,,,,Pune,,,beer shopee,,kutwal colony liquor wine store ace mart store 898acb,1
644,ashok vada pav dadar,74000,46,155.0,$0.15,3,28,https://magicpin.in/Mumbai/Prabhadevi/Restaurant/Ashok-Vada-Pav-Stall/store/244c3/,Mumbai,,,,Mumbai,,Restaurant,ashok vada pav,,prabhadevi stall store 244c3,1
645,alcohol shop near me,60500,10,2501.0,$0,1,23,https://magicpin.in/india/Ghaziabad/All/Liquor-Store/,Ghaziabad,,India,,Ghaziabad,,,,,all liquor store,1
646,1mg mall,74000,28,155.0,$0.70,5,23,https://magicpin.in/india/Bangalore/1-Mg---Lido-Mall/All/,Bengaluru,,India,,Bengaluru,,,mall,,bangalore mg lido all,1
647,bkc sofitel,74000,69,155.0,$0.43,19,33,https://magicpin.in/Mumbai/Bandra-Kurla-Complex/Hotel/Sofitel-Mumbai-Bkc/store/739688/,Mumbai,,,,Mumbai,Bandra,Hotel,bkc sofitel,,kurla complex store 739688,1
648,discount coupon myntra,60500,58,155.0,$0.07,89,39,https://magicpin.in/Myntra-offers/97246/,,,,,,,,myntra,,offers 97246,1
649,city centre kolkata,74000,22,177.0,$0.27,5,22,"https://magicpin.in/india/Kolkata/City-Centre,-Salt-Lake/",Kolkata,,India,,Kolkata,,,city centre,,salt lake,1
650,the galleria shopping mall,74000,20,244.0,$0.35,7,32,https://magicpin.in/india/Mumbai/Galleria-Shopping-Mall/,Mumbai,,India,,Mumbai,,,galleria shopping mall,,,1
651,shoe store near me,74000,24,199.0,$0.09,22,34,https://magicpin.in/india/Hyderabad/Kompally/Footwear/,Hyderabad,,India,,Hyderabad,,,,,kompally footwear,1
652,sector 35,74000,47,155.0,$0.11,4,19,https://magicpin.in/india/Chandigarh/Sector-35/,Chandigarh,Chandigarh,India,North,Chandigarh,,,sector 35,,,1
653,nagarjuna restaurant bangalore,60500,24,244.0,$0.38,5,33,https://magicpin.in/Bangalore/Marathahalli/Restaurant/Nagarjuna/store/81190/menu/,Bengaluru,,,,Bengaluru,,Restaurant,nagarjuna bangalore,,marathahalli store 81190 menu,1
654,ms dhoni biopic movie,74000,75,155.0,$0.19,1,50,https://magicpin.in/blog/category/entertainment/hai-jawani-toh-ishq-hona-hai,,,,,,,,,,blog category entertainment hai jawani toh ishq hona hai,1
655,r city mall mumbai,74000,23,199.0,$1.11,1,28,https://magicpin.in/Mumbai/R-City-Mall/Other/R-City/store/1894b06/,Mumbai,,,,Mumbai,,,city mall,,other city store 1894b06,1
656,kashi chat bhandar varanasi,74000,27,177.0,$0.21,1,24,https://magicpin.in/Varanasi/Dashaswmedh-Road/Restaurant/Kashi-Chat-Bhandar/store/3c241c/,Varanasi,,,,Varanasi,,Restaurant,kashi chat bhandar,,dashaswmedh road store 3c241c,1
657,jockey in store,74000,21,318.0,$0.39,6,33,https://magicpin.in/Chennai/Fashion/brands/7861/Jockey/,Chennai,,,,Chennai,,,jockey,,fashion brands 7861,1
658,great india place mall noida,74000,15,555.0,$0.08,5,24,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,great place,,,1
659,goodluck cafe pune,74000,26,177.0,$0,3,36,https://magicpin.in/Pune/Deccan-Gymkhana/Restaurant/Cafe-Goodluck/store/82846/menu,Pune,,,,Pune,,Restaurant,goodluck,,deccan gymkhana store 82846 menu,1
660,ghatkopar r city mall,74000,35,155.0,$0.05,11,22,"https://magicpin.in/india/mumbai/r-city-mall,-ghatkopar-west/",Mumbai,,India,,Mumbai,,,ghatkopar city mall,,,1
661,lulu ernakulam,60500,37,155.0,$0.08,2,40,https://magicpin.in/india/Kochi/Lulu-Mall/All/,Kochi,,India,,Kochi,,,lulu,,mall all,1
662,beauty parlour,110000,26,244.0,$0.54,3,27,https://magicpin.in/india/Gurgaon/Sector-27/Beauty-Parlour/,Gurugram,,India,,Gurugram,,,beauty parlour,,gurgaon sector 27,1
663,ashok vada pav,74000,36,155.0,$0,3,36,https://magicpin.in/Mumbai/Prabhadevi/Restaurant/Ashok-Vada-Pav-Stall/store/244c3/,Mumbai,,,,Mumbai,,Restaurant,ashok vada pav,,prabhadevi stall store 244c3,1
664,amul parlour,74000,19,436.0,$0.36,2,41,https://magicpin.in/Gurgaon/Restaurant/brands/7810/Amul-Ice-Cream-Parlor/,Gurugram,,,,Gurugram,,Restaurant,amul,,gurgaon brands 7810 ice cream parlor,1
665,vivo store,60500,19,244.0,$1.84,23,43,https://magicpin.in/Hyderabad/Electronics/brands/11831/Vivo/,Hyderabad,,,,Hyderabad,,,vivo,,electronics brands 11831,1
666,unlimited,74000,30,155.0,$0.07,5,55,https://magicpin.in/Mumbai/Infiniti-Mall/Fashion/Unlimited/store/a2046/,Mumbai,,,,Mumbai,,,unlimited,,infiniti mall fashion store a2046,1
667,the great india place,74000,42,155.0,$0.11,6,26,https://magicpin.in/@great-india-place-noida,Noida,,India,,Noida,,,great place,,,1
668,night clubs near me,74000,29,155.0,$0.32,3,28,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Nightlife/,Pune,,India,,Pune,,,,,pimpri chinchwad nightlife,1
