No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
710,vr nagpur,60500,25,139,$0.01,5,38,https://magicpin.in/Nagpur/Vr-Mall/Other/Vr-Nagpur/store/18a0210/,Nagpur,Unknown,Unknown,Unknown,Nagpur,Unknown,,,,1
711,embassy manyata business park,49500,45,127,$0.58,15,24,https://magicpin.in/Bangalore/Embassy-Manyata-Business-Park/Other/Manyata-Tech-Park/store/1b18310/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
712,salem selvi mess,60500,29,139,$0.04,2,22,https://magicpin.in/Salem/Kondalampatti/Restaurant/Selvi-Mess/store/3436b8/menu/,Salem,Unknown,Unknown,Unknown,Salem,Restaurant,,,,1
713,vaishali metro station car & bike parking,60500,11,683,$0.12,7,15,https://magicpin.in/Ghaziabad/Vaishali/Other/Vaishali-Metro-Station-Car-and-Bike-Parking/store/1a608b0,Ghaziabad,Unknown,Unknown,Unknown,Ghaziabad,Unknown,,,,1
714,the capital,60500,88,127,$0.07,2,21,https://magicpin.in/Mumbai/Mumbai-Cst-Area/Hotel/Capital-Hotel/store/18abc03/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Hotel,,,,1
715,xiaomi store near me,60500,21,260,$0.38,7,26,https://magicpin.in/Hyderabad/Mehdipatnam/Electronics/Mi-Store/store/71718c,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
716,lulu pvr movies,60500,19,308,$0.08,3,33,https://magicpin.in/Kochi/Lulu-International-Shopping-Mall/Restaurant/Pvr-Cinemas/store/3463bc/,Kochi,Unknown,Unknown,Unknown,Kochi,Restaurant,,,,1
717,phoenix marketcity bangalore,60500,16,356,$0.14,2,32,https://magicpin.in/@phoenix-marketcity-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
718,phoenix market city mall,49500,32,127,$0.08,1,51,https://magicpin.in/india/Mumbai/Phoenix-market-city/Shopping-mall/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
719,om sweets,60500,18,453,$0.04,5,38,https://magicpin.in/Gurgaon/Sector-50/Restaurant/Om-Sweets-and-Snacks/store/59ca1a/delivery/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant,,,,1
720,movie of jason statham,60500,33,127,$0,1,57,https://magicpin.in/blog/category/entertainment/jason-stathams-best-movies,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
721,chinese near me,49500,10,1548,$0.35,3,28,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Restaurant/Chinese/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
722,burma burma restaurant,40500,33,127,$0.10,1,26,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Burma-Burma/store/1299cc/menu/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
723,bike rental bangalore,60500,50,127,$0.03,50,47,https://magicpin.in/india/Bangalore/All/Two-Wheeler-Rental-Agency/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
724,bastian garden city,60500,35,127,$0,7,34,https://magicpin.in/Bangalore/Shanthala-Nagar/Restaurant/Bastian-Garden-City/store/1820737/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
725,4ps pizza,49500,25,199,$0.30,1,27,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Pizza-4ps/store/164405b,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
726,unicorn apple,60500,17,356,$0.24,34,47,https://magicpin.in/Mumbai/Dockyard/Electronics/Unicorn,,,,,,,,,,1
727,toit bangalore,74000,23,163,$1.23,2,41,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Toit/store/5cbb/delivery,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
728,price of breezer,60500,2,18392,$0,1,10,https://magicpin.in/blog/category/food-and-beverage/breezer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
729,pizza shop near me,74000,25,145,$0.19,7,71,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Restaurant/Pizza/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
730,pet shop,90500,17,356,$0.21,8,71,https://magicpin.in/india/Visakhapatnam/Marripalem/Pet-Supplies/,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
731,south indian cuisine restaurants,60500,32,127,$0.04,3,22,https://magicpin.in/india/Mumbai/Mumbai-Central/Restaurant/South-Indian/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
732,restaurants in new delhi connaught place,49500,22,260,$0.05,3,24,https://magicpin.in/india/New-delhi/Connaught-place-(cp)/Restaurants/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
733,pizza 4p,60500,23,145,$0.10,4,26,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Pizza-4ps/store/164405b/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
734,lord of drinks connaught place,60500,42,127,$0.07,2,19,https://magicpin.in/New-Delhi/Connaught-Place-(Cp)/Other/Lord-Of-The-Drinks/store/18b6181/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
735,murthal dhaba,60500,17,453,$0.31,1,37,https://magicpin.in/blog/india/murthal/food-and-beverage/murthal-best-restaurants-dhabas,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
736,movies by jason statham,60500,29,127,$0,1,60,https://magicpin.in/blog/category/entertainment/jason-stathams-best-movies,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
737,deepika padukone film,60500,39,127,$0,1,59,https://magicpin.in/blog/category/entertainment/top-10-deepika-padukone-bollywood-movies-redefined-cinematic-brilliance,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
738,cosmos cooperative bank,74000,31,127,$0.27,1,21,https://magicpin.in/Ahmedabad/Bapunagar/Other/Cosmos-Co-operative-Bank-Ltd./store/2070b13/,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
739,connaught place delhi restaurants,49500,27,139,$0.04,4,21,https://magicpin.in/india/New-Delhi/Connaught-Place-(Cp)/Restaurant/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
740,cloud kitchen,60500,53,127,$0.25,1,37,https://magicpin.in/india/Bangalore/All/Restaurant/Cloud-Kitchen/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
741,burma restaurant mumbai,60500,29,127,$0.08,1,21,https://magicpin.in/Mumbai/Fort/Restaurant/Burma--Burma/store/23a41/menu,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
742,breezer price,60500,3,9801,$0,1,36,https://magicpin.in/blog/category/food-and-beverage/breezer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
743,hindi movies on netflix,40500,10,1191,$0,1,17,https://magicpin.in/blog/category/entertainment/best-bollywood-movies-netflix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
744,florist near me,60500,50,127,$0.23,52,13,https://magicpin.in/india/Lucknow/Jankipuram/Florist/?filter=near_me,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown,,,,1
745,indian restaurants connaught place,49500,20,308,$0.13,4,21,https://magicpin.in/india/New-Delhi/Connaught-Place-(Cp)/Restaurant/North-Indian/?feat=WIFI,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
746,be u,60500,23,199,$0,1,27,https://magicpin.in/Bangalore/Btm/Beauty/Be-U-Salons/store/252329/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
747,wine shop near,74000,6,5886,$0,1,35,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
748,vr mall pvr,49500,31,127,$0.05,6,29,https://magicpin.in/Chennai/Vr-Mall/Entertainment/Pvr-Cinemas/store/30b72a,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
749,spa m,60500,20,260,$0.07,1,16,https://magicpin.in/Noida/Sector-131/Beauty/Spa-Mist-Massage-Spa-In-Sector-133-Noida-%7C-Spa-In-Noida-%7C-Affordable-Spa-In-Noida-%7C-Luxury-Spa-In-Noida/store/19b6420/,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
750,lulu fashion store,60500,15,550,$0.06,13,35,https://magicpin.in/india/Hyderabad/Lulu-Mall/Fashion/?feat=WIFI_ACCESS,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
751,lords of drinks delhi,60500,22,199,$0.07,3,27,https://magicpin.in/New-Delhi/Connaught-Place-(Cp)/Restaurant/Lord-Of-The-Drinks/store/b1c/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
752,lord of the drinks,60500,23,260,$0.42,2,24,https://magicpin.in/New-Delhi/Connaught-Place-(Cp)/Restaurant/Lord-Of-The-Drinks/store/b1c/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
753,l b stadium,49500,46,127,$0.09,4,24,https://magicpin.in/india/Hyderabad/Lb-Stadium/Sport-Center/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
754,rent bike in bangalore,60500,76,127,$0.07,53,39,https://magicpin.in/india/Bangalore/All/Two-Wheeler-Rental-Agency/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
755,realme service centre near me,60500,28,127,$0.21,2,24,https://magicpin.in/Seoni/Seoni/Electronics/Realme-Service-Center/store/718a56/?utm_source=aroundyou,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
756,gin,60500,70,127,$0,1,49,https://magicpin.in/blog/category/food-and-beverage/best-gin-brands-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
757,dwarka sector 7 delhi,60500,38,127,$0.23,9,26,https://magicpin.in/@dwarka-sector-7_pocket-2_new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
758,dessert places near me,60500,23,260,$0.32,13,27,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Restaurant/Desserts/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
759,deepika padukone movies,60500,26,163,$0,1,31,https://magicpin.in/blog/category/entertainment/top-10-deepika-padukone-bollywood-movies-redefined-cinematic-brilliance,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
760,hotel sangam,49500,37,127,$0.24,6,34,https://magicpin.in/Vadodara/Karelibaug/Restaurant/Hotel-Sangam/store/5ac2a4,Vadodara,Unknown,Unknown,Unknown,Vadodara,Restaurant,,,,1
761,homeopathic pharmacy near me,60500,8,2837,$0.13,19,29,https://magicpin.in/india/Lucknow/Qaiserbagh/Pharmacy/Homeopathic/,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown,,,,1
762,indira gandhi hospital,49500,47,127,$0,7,30,https://magicpin.in/New-Delhi/Sector-9,,,,,,,,,,1
763,kiki by the sea,60500,18,260,$0.08,4,22,https://magicpin.in/Goa/Vagator/Restaurant/Kiki---By-The-Sea/store/1581a08/,Unknown,Goa,India,West,Unknown,Restaurant,,,,1
764,cost of breezer,60500,2,18392,$0.02,1,17,https://magicpin.in/blog/category/food-and-beverage/breezer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
765,chai near me,49500,15,550,$0.30,3,28,https://magicpin.in/india/Muzaffarpur/Muzaffarpur/Restaurant/Tea/,Muzaffarpur,Unknown,Unknown,Unknown,Muzaffarpur,Restaurant,,,,1
766,fountain hotel,49500,47,127,$0.29,4,34,https://magicpin.in/Thane/Mira-Road/Restaurant/Hotel-Fountain/store/2aa50/,Thane,Unknown,Unknown,Unknown,Thane,Restaurant,,,,1
767,films by deepika padukone,60500,23,260,$0,1,38,https://magicpin.in/blog/category/entertainment/top-10-deepika-padukone-bollywood-movies-redefined-cinematic-brilliance,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
768,sector 144,60500,42,127,$0.11,4,22,https://magicpin.in/india/Noida/Sector-144/,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
769,the hole in the wall café,60500,29,127,$0.12,5,29,https://magicpin.in/Bangalore/Koramangala/Restaurant/The-Hole-In-The-Wall-Cafe/store/65b1/menu,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
770,xiaomi shop near me,60500,23,199,$0.14,21,44,https://magicpin.in/Kolkata/Khidirpur/Electronics/Xiaomi-Store/store/12b8b12/?utm_source=aroundyou,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
771,wine and beer shop near me,60500,6,5886,$0,1,23,https://magicpin.in/india/Greater-Noida/All/Liquor-Store/,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Unknown,,,,1
772,jiomart coupon,49500,13,683,$0.64,2,33,https://magicpin.in/Jiomart-offers/240450/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
773,south india shopping mall,60500,13,1548,$0.03,9,26,https://magicpin.in/india/Hyderabad/South-India-Shopping-Mall/Fashion/Dresses-&-Gowns/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
774,og by the lake,49500,22,260,$0,5,21,https://magicpin.in/Kolkata/East-Topsia/Restaurant/Og-By-The-Lake/store/164bb19/menu,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
775,haircuts in style for women,49500,54,127,$1.15,1,44,https://magicpin.in/blog/category/beauty/latest-haircut-for-girls,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
776,branded vodka,60500,28,145,$0,1,26,https://magicpin.in/blog/category/food-and-beverage/vodka-brands-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
777,croma seasons mall,60500,8,1548,$0.02,4,19,https://magicpin.in/Pune/Seasons-Mall/Electronics/Croma---Seasons-Mall/store/188c59a/?amp=1,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
778,coffee prices starbucks,60500,7,3986,$0.02,1,24,https://magicpin.in/blog/category/food-and-beverage/starbucks-coffee-price,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
779,cafe bahar & restaurant,60500,17,356,$0.08,4,32,https://magicpin.in/Hyderabad/Basheer-Bagh/Restaurant/Cafe-Bahar/store/855b3/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
780,cafe bahar,49500,22,308,$0,3,33,https://magicpin.in/Hyderabad/Basheer-Bagh/Restaurant/Cafe-Bahar/store/855b3/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
781,truffles bangalore,60500,17,550,$7.31,4,38,https://magicpin.in/Bangalore/Koramangala-5th-Block/Restaurant/Truffles/store/6368,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
782,south india mall,60500,13,2044,$0.16,8,21,https://magicpin.in/Bangalore/Arekere/Fashion/South-India-Shopping-Mall/store/b8ca6/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
783,the park raj bhavan road hyderabad,60500,51,127,$0.43,28,37,https://magicpin.in/Hyderabad/Raj-Bhavan/Restaurant/Verandah-(The-Park-Hotel)/store/18217ca/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
784,movies deepika padukone,60500,49,127,$0,1,33,https://magicpin.in/blog/category/entertainment/top-10-deepika-padukone-bollywood-movies-redefined-cinematic-brilliance,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
785,medanta super speciality hospital lucknow,60500,40,127,$0.19,6,22,https://magicpin.in/Lucknow/Lulu-Mall/Healthcare/Medanta-Super-Speciality-Hospital,,,,,,,,,,1
786,r meal,40500,20,163,$0,1,30,https://magicpin.in/Mumbai/R-Mall/Restaurant/Everyday---Homely-Meals/store/1765342/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
787,eateries in indiranagar,60500,36,127,$0.07,11,21,https://magicpin.in/blog/category/food-and-beverage/top-diy-kits-pani-puri-craft-flavors-home,Puri,Unknown,Unknown,Unknown,Puri,Unknown,,,,1
788,bikaner sweets,49500,55,127,$0.12,4,34,https://magicpin.in/New-Delhi/Gtb-Nagar,,,,,,,,,,1
789,restaurants in connaught place delhi,60500,21,260,$0.03,4,28,https://magicpin.in/india/New-delhi/Connaught-place-(cp)/Restaurants/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
790,phoenix mall bangalore,60500,21,308,$0.18,2,32,https://magicpin.in/@phoenix-marketcity-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
791,nykaa luxe,60500,30,127,$0.15,19,42,https://magicpin.in/New-Delhi/Khan-Market/Beauty/Nykaa-Luxe/store/393535,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
792,nearby spa,27100,19,338,$0.34,42,39,https://magicpin.in/india/Jaipur/Shyam-Nagar/Spa/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
793,near me wine shop,74000,6,5886,$0,1,27,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
794,cybercafe,60500,44,127,$0.08,1,23,https://magicpin.in/Mumbai/Prabhadevi/Other/Cyber-Cafe-Internet-Cafe/store/18a0453/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
795,haircut and styles for women,60500,40,127,$0.45,1,33,https://magicpin.in/blog/category/beauty/latest-haircut-for-girls,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
796,book to read,60500,53,127,$0.53,82,71,https://magicpin.in/blog/category/entertainment/best-books-to-read,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
797,lbs stadium,60500,29,133,$0.07,4,27,https://magicpin.in/india/Hyderabad/Lb-Stadium/Sport-Center/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
798,movie of deepika padukone,60500,26,199,$0,1,44,https://magicpin.in/blog/category/entertainment/top-10-deepika-padukone-bollywood-movies-redefined-cinematic-brilliance,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
799,pizza 4ps,40500,23,163,$0.22,1,23,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Pizza-4ps/store/164405b/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
800,nail extension near me,74000,42,127,$0.36,26,35,https://magicpin.in/india/Chennai/South-Chennai/Beauty/Nail-Extension/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
801,indian restaurant in indiranagar,60500,29,133,$0.07,11,19,https://magicpin.in/india/Bangalore/Indiranagar/Restaurant/North-Indian/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
802,dwarka sector 7,60500,23,199,$0.09,3,32,https://magicpin.in/@dwarka-sector-7_pocket-2_new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
803,deccan indian,60500,30,145,$0,1,14,https://magicpin.in/Hyderabad/Madhapur/Restaurant/Deccan-Biryani-Restaurant/store/39b451/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
804,cream stone near me,60500,9,2044,$0.35,3,24,https://magicpin.in/Hyderabad/Restaurant/brands/7575/Cream-Stone/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
805,city center mall,49500,28,133,$0,5,29,https://magicpin.in/india/Raipur/City-Centre-Mall/All/,Raipur,Unknown,Unknown,Unknown,Raipur,Unknown,,,,1
806,hotel rrr mysore,40500,38,127,$0.19,9,28,https://magicpin.in/Mysore/Mandi-Mohalla/Restaurant/Hotel-Rrr-Mysore/store/23778c/,Mysuru,Unknown,Unknown,Unknown,Mysuru,Restaurant,,,,1
807,bike rentals bangalore,60500,50,127,$0.11,60,33,https://magicpin.in/india/Bangalore/All/Two-Wheeler-Rental-Agency/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
808,cafe to visit in ahmedabad,60500,26,163,$0.10,11,30,https://magicpin.in/blog/category/food-and-beverage/cafes-in-ahmedabad,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant,,,,1
809,zirakpur bus stand,60500,51,127,$0,3,32,https://magicpin.in/Panchkula/Sector-19/Travel-Agency/Zirakpur-Bus-Stand/store/c03a81/,Unknown,Unknown,Unknown,Unknown,Unknown,Tourism,,,,1
810,unicorn store,49500,22,260,$0.36,37,44,https://magicpin.in/Pune/Jm-Road/Electronics/Apple-Premium-Reseller-(Unicorn)/store/256078,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
811,sobha city mall,60500,31,127,$0,4,33,https://magicpin.in/Thrissur/Sobha-City-Mall/Other/Sobha-City-Mall/store/18b1533/,Thrissur,Unknown,Unknown,Unknown,Thrissur,Unknown,,,,1
812,sita pura,60500,29,127,$0.05,6,20,https://magicpin.in/Jaipur/Sitapura-Industrial-Area/Hotel/Sita-Pura-Hotel/store/1340bac/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Hotel,,,,1
813,pvr vr mall,49500,27,127,$0.05,4,29,https://magicpin.in/india/Chennai/Vr-Mall/Movie-Theater/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
814,gole market,60500,64,127,$0,1,36,https://magicpin.in/india/New-Delhi/Gole-Market/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
815,food delivery comparison,60500,66,127,$0,2,27,https://magicpin.in/@order-food-online-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
816,mandi manzil,33100,26,145,$0,5,29,https://magicpin.in/Kollam/Randamkutty/Restaurant/Mandi-Manzil/store/1677858/,Kollam,Unknown,Unknown,Unknown,Kollam,Restaurant,,,,1
817,irrfan khan film,60500,21,308,$0,1,46,https://magicpin.in/blog/category/entertainment/best-irrfan-khan-movies,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
818,nearest wine store,60500,9,2837,$0,1,14,https://magicpin.in/india/Howrah/All/Liquor-Store/,Howrah,Unknown,Unknown,Unknown,Howrah,Unknown,,,,1
819,movies of deepika padukone,60500,17,453,$0,1,35,https://magicpin.in/blog/category/entertainment/top-10-deepika-padukone-bollywood-movies-redefined-cinematic-brilliance,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
820,best beauty shop near me,60500,10,2837,$0.16,28,20,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Beauty/?feat=FEMALE,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
821,beer wine shop near me,49500,10,1548,$0,1,19,https://magicpin.in/india/Noida/All/Liquor-Store/,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
822,apple authorised reseller iplanet,60500,17,683,$0.09,5,22,https://magicpin.in/Chennai/Pondy-Bazaar/Electronics/Apple-Premium-Reseller-(Iplanet)/store/1775acc/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
823,cafe coromandel,60500,24,260,$0.14,2,26,https://magicpin.in/Puducherry/White-Town/Restaurant/Coromandel-Cafe/store/328287/menu,Puducherry,Puducherry,India,South,Puducherry,Restaurant,,,,1
824,delhi gole market,60500,54,127,$0.03,1,22,https://magicpin.in/india/New-Delhi/Gole-Market/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
825,connaught place new delhi restaurants,60500,21,260,$0.03,4,24,https://magicpin.in/india/New-Delhi/Connaught-Place-(Cp)/Fine-Dining/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
826,chin lung brewery indiranagar,60500,29,127,$0.20,5,21,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Chin-Lung-Brewery-/store/1701723/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
827,chandigarh kisan bhawan,49500,36,127,$0.06,11,31,https://magicpin.in/Chandigarh/Sector-35/Hotel/Kisan-Bhawan/store/869049,Unknown,Chandigarh,India,North,Unknown,Hotel,,,,1
828,restaurants in connaught place new delhi,60500,18,356,$0.03,4,24,https://magicpin.in/india/New-delhi/Connaught-place-(cp)/Restaurants/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
829,restaurant in connaught place,60500,19,338,$0.03,4,24,https://magicpin.in/india/New-delhi/Connaught-place-(cp)/Restaurants/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
830,toit indiranagar,74000,16,550,$1.23,2,41,https://magicpin.in/Bangalore/Indiranagar/Restaurant/Toit/store/5cbb/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
831,home depot,33100,27,127,$0.58,1,27,https://magicpin.in/Ahmedabad/Ambawadi/Electronics/Home-Depot/store/c95831/,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
