No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
487,chandni chowk market new delhi delhi,110000,7,7249,$0.36,1,38,https://lbb.in/delhi/shop-sarees-silver-stationery-chandni-chowk-shopping-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
488,manicure places near me,90500,20,561,$0.23,27,23,https://lbb.in/mumbai/best-nail-spas/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
489,sanjay nagar,90500,45,231,$0.10,4,47,https://lbb.in/bangalore/locality/sanjay-nagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
490,new friends colony,110000,13,1650,$0.27,5,44,https://lbb.in/delhi/old-friends-and-new-new-friends-colony-hood-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
491,delhi hauz khas village,90500,36,231,$0.24,3,27,https://lbb.in/delhi/hauz-khas-village-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
492,chandni chowk market,110000,10,2816,$0,1,42,https://lbb.in/delhi/shop-sarees-silver-stationery-chandni-chowk-shopping-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
493,zumba fitness class near me,110000,12,2167,$0.07,11,22,https://lbb.in/mumbai/zumba-classes-post-work/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
494,shastri park,110000,31,231,$0,2,48,https://lbb.in/delhi/locality/shastri-park-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
495,sector 27,90500,37,231,$0.18,6,47,https://lbb.in/delhi/locality/sector-27-gurgaon/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
496,santacruz west,90500,38,231,$0.21,6,47,https://lbb.in/mumbai/locality/santacruz-west-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
497,salon and nails near me,110000,9,2816,$0.24,36,19,https://lbb.in/hyderabad/best-nail-salons-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
498,garden of 5 senses,60500,41,231,$0.14,2,23,https://lbb.in/delhi/garden-of-five-senses/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
499,oily skin sunblock,110000,34,231,$0.06,100,14,https://go.lbb.in/iWllo8d9SXb,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
500,nehru park,110000,31,242,$0,3,48,https://lbb.in/delhi/nehru-park-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
501,near me zumba class,110000,10,3718,$0.09,10,32,https://lbb.in/mumbai/zumba-classes-post-work/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
502,kalyani nagar pune maharashtra,110000,50,231,$0.09,5,20,https://lbb.in/pune/locality/kalyani-nagar-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
503,colaba causeway mumbai,90500,16,825,$0.15,7,20,https://lbb.in/mumbai/high-street-shopping-colaba-causeway-market/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
504,sunblock for oily skin,110000,37,231,$0.15,100,65,https://lbb.in/delhi/best-spf-50-for-oily-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
505,sun protection for oily skin,110000,72,231,$0.06,100,15,https://lbb.in/all/best-spf-50-for-oily-skin/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
506,santacruz west mumbai,110000,41,231,$0.18,5,20,https://lbb.in/mumbai/locality/santacruz-west-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
507,cr park delhi,110000,16,1001,$0.15,4,20,https://lbb.in/delhi/CR-Park-shopping/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
508,chandni chowk delhi market,110000,8,7249,$0,1,34,https://lbb.in/delhi/shop-sarees-silver-stationery-chandni-chowk-shopping-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
509,loco bear the ultimate entertainment hub,90500,28,242,$0.10,7,20,https://lbb.in/bangalore/loco-bear-koramangala/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
510,carnatic cafe,110000,12,2816,$0.03,4,49,https://lbb.in/delhi/best-dosas-carnatic-cafe/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
511,body wash,90500,47,231,$0.54,99,50,https://lbb.in/bangalore/best-body-wash-online/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
512,nail parlour near me,90500,7,7249,$0.36,28,41,https://lbb.in/hyderabad/best-nail-salons-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
513,mayur vihar delhi,110000,52,231,$0.05,3,43,https://lbb.in/delhi/locality/mayur-vihar-phase-1-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
514,beach in chennai,90500,73,231,$0.14,3,41,https://lbb.in/chennai/best-beaches-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
515,chutneys,110000,21,616,$0.20,6,62,https://lbb.in/hyderabad/chutneys-south-indian-restaurants/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
516,lonavala railway station,110000,35,231,$0,1,43,https://lbb.in/pune/everyones-favourite-hill-station-lonavala-02bef2/,Lonavala,Unknown,Unknown,Unknown,Lonavala,Unknown,,,,1
517,sunscreen for oily skin,110000,49,231,$0.09,99,64,https://go.lbb.in/iWllo8d9SXb,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
518,sanjay nagar bangalore,110000,33,231,$0.11,4,19,https://lbb.in/bangalore/locality/sanjay-nagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
519,rmz ecoworld,110000,42,231,$1.82,7,50,https://lbb.in/bangalore/things-to-do-in-rmz-eco-world-bellandur/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
520,market chandni chowk,110000,11,3718,$0.36,1,38,https://lbb.in/delhi/shop-sarees-silver-stationery-chandni-chowk-shopping-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
521,sights to see in mumbai,110000,30,231,$0.08,26,40,https://lbb.in/mumbai/gaming-activities-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Attraction,,,,1
522,nsp delhi,90500,39,231,$0.02,5,47,https://lbb.in/delhi/locality/netaji-subhash-place-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
523,near me key maker,110000,8,5159,$0.12,20,41,https://lbb.in/pune/lost-key-call-24-hour-key-makers-pune-help/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
524,red wine,135000,27,264,$0.77,1,47,https://lbb.in/all/red-wine-brands/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
525,garden of five senses,74000,28,297,$0.74,5,29,https://lbb.in/delhi/garden-of-five-senses/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
526,body wash body wash,110000,54,231,$0.12,99,30,https://lbb.in/bangalore/best-body-wash-online/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
527,bhandardara,110000,21,473,$0.12,1,61,https://lbb.in/all/bhandardara-places-to-see/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
528,boutiques near me,110000,10,3718,$0.46,21,49,https://lbb.in/bangalore/boutiques-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
529,hauz khas village in delhi,110000,33,231,$0.22,3,40,https://lbb.in/delhi/hauz-khas-village-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
530,gandhinagar market,110000,7,17820,$0,1,48,https://lbb.in/delhi/gandhi-nagar-market/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
531,nail salon close by me,110000,7,10703,$0.24,36,21,https://lbb.in/bangalore/nail-salons-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
532,butterfly beach,110000,28,264,$0.26,2,48,https://lbb.in/goa/butterfly-beach-7bed90/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
533,ice cream parlour near me,90500,10,3718,$0.34,5,34,https://lbb.in/mumbai/best-iconic-ice-cream-parlours-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
534,vedic spa resort kolkata,90500,23,244,$0.16,27,26,https://lbb.in/kolkata/vedic-village-resort-a6870f/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Hotel,,,,1
535,queensland theme park chennai,110000,21,461,$0.15,2,28,https://lbb.in/chennai/queensland-f3bc98/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
536,jail road,74000,8,3058,$0,3,41,https://lbb.in/delhi/on-the-jail-road-8-places-to-get-a-desi-food-fix-tihar-street-food-2/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
537,gopalan innovation mall bangalore,90500,32,190,$0.28,7,20,https://lbb.in/bangalore/activities-at-gopalan-innovation-mall/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Attraction,,,,1
538,events,90500,55,190,$0.28,2,55,https://lbb.in/mumbai/events-to-attend-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
539,mgm dizzee,110000,21,298,$0.24,3,33,https://lbb.in/chennai/mgm-dizee-world-17cb21/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
540,shilparamam in hyderabad,90500,27,244,$0,2,41,https://lbb.in/hyderabad/shilparamam-craft-village-b5906f/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
541,san thome cathedral,90500,33,190,$0.09,7,36,https://lbb.in/chennai/st-thomas-cathedral-basilica-santhome-fd0d31/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
542,restaurant with vegan,90500,35,190,$0.09,3,21,https://lbb.in/delhi/vegan-food-restaurants-delhi/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
543,prashant corner,74000,25,298,$0.11,6,42,https://lbb.in/mumbai/prashant-corner-thane-farsan/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
544,powai lake mumbai,90500,51,190,$0.42,5,42,https://lbb.in/mumbai/powai-lake/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
545,photo frame shop near me,90500,13,1782,$0.18,30,42,https://lbb.in/pune/photo-framing-in-pune-kolsa-lane/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
546,mumbai carter road,90500,18,533,$0.06,10,30,https://lbb.in/mumbai/carter-road-62fb18/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
547,lake mall,90500,15,678,$0,3,46,https://lbb.in/kolkata/mall/lake-mall-kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
548,ikea navi mumbai,90500,8,3058,$0.44,28,49,https://lbb.in/mumbai/ikea-store-navi-mumbai/,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown,,,,1
549,drinks,90500,78,190,$0.37,1,31,https://lbb.in/all/best-indian-beverage-drinks-brands/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
550,dlf emporio in delhi,90500,19,389,$0.21,4,26,https://lbb.in/delhi/dlf-emporio-38395a/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
551,bowling close to me,90500,10,3058,$0.09,17,24,https://lbb.in/pune/5-bowling-alleys-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
552,toits,90500,20,506,$0.16,5,43,https://lbb.in/bangalore/toit-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
553,sunset point,74000,17,823,$0,1,41,https://lbb.in/hyderabad/best-sunset-spots-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
554,queensland amusement park chennai,110000,22,461,$0.07,5,36,https://lbb.in/chennai/queensland-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
555,market place in mumbai,90500,22,389,$0.07,2,21,https://lbb.in/mumbai/things-to-do-in-crawford-market/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
556,leopold café mumbai,90500,28,199,$0.21,4,28,https://lbb.in/mumbai/leopold-cafe/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
557,carter road mumbai,90500,18,678,$0,5,42,https://lbb.in/mumbai/bandra-carter-road-social/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
558,cafe leopold mumbai,74000,31,190,$0.58,4,37,https://lbb.in/mumbai/leopold-cafe/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
559,best sunscreen cream oily skin,90500,50,190,$0.07,99,13,https://lbb.in/delhi/best-spf-50-for-oily-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
560,best sunscreen cream for oily skin,90500,33,190,$0.09,100,63,https://lbb.in/delhi/best-spf-50-for-oily-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
561,gaming zone near me,74000,7,5963,$0.42,7,30,https://lbb.in/delhi/gaming-arenas-Delhi-NCR/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
562,billing bir,90500,59,190,$0.26,1,34,https://lbb.in/delhi/bir-billing-himachal-pradesh-6639dd/,Unknown,Himachal Pradesh,India,North,Unknown,Unknown,,,,1
563,dlf emporio mall delhi,74000,16,506,$0,4,29,https://lbb.in/delhi/dlf-emporio-38395a/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
564,boutique,90500,19,533,$0.68,2,59,https://lbb.in/bangalore/boutiques-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
565,marketplace mumbai,90500,39,190,$0.25,1,45,https://lbb.in/mumbai/cloth-markets-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
566,theatre,90500,74,190,$0.22,18,64,https://lbb.in/delhi/theatres-theatre-events-theatre-groups-in-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
567,park trampoline,90500,20,506,$0.08,4,30,https://lbb.in/mumbai/trampoline-parks-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
568,oily face moisturizer,90500,43,190,$0.06,100,30,https://lbb.in/delhi/best-moisturiser-oily-skin-shop-online/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
569,sector 104,90500,37,190,$0.15,6,47,https://lbb.in/delhi/locality/sector-104-noida/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
570,mani square in kolkata,90500,16,678,$0.09,4,22,https://lbb.in/kolkata/mani-square-mall-7d11fa/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
571,lotion for oily face,90500,40,190,$0.06,100,31,https://lbb.in/delhi/best-moisturiser-oily-skin-shop-online/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
572,gaffar market in delhi,74000,8,8805,$0,2,28,https://lbb.in/delhi/gaffar-market-things-to-buy/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
573,tiffin near me,90500,23,298,$0.16,6,42,https://lbb.in/delhi/affordable-tiffin-services-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
574,menswear shirt brands,90500,64,190,$0.04,100,18,https://lbb.in/hyderabad/types-of-shirts-for-men/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
575,lake near me,60500,20,506,$0,1,32,https://lbb.in/hyderabad/lakes-near-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
576,kolkata mani square,90500,18,461,$0.10,4,22,https://lbb.in/kolkata/mani-square-mall-7d11fa/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
577,dessert near me,60500,11,2316,$0.34,8,34,https://lbb.in/delhi/best-desserts-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
578,kamla nagar market in delhi,90500,8,5963,$0.05,1,25,https://lbb.in/delhi/kamla-nagar-budget-shopping-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
579,bandra east mumbai,74000,46,190,$0.20,6,24,https://lbb.in/mumbai/locality/bandra-east-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
580,cabo de rama fort,90500,38,190,$0.23,1,33,https://lbb.in/goa/witness-history-cabo-de-rama-fort/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
581,bombay exhibition centre mumbai,74000,19,461,$0.42,7,30,https://lbb.in/mumbai/bombay-exhibition-centre-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
582,best sunscreen for oily face,90500,53,190,$0.09,100,63,https://lbb.in/delhi/best-spf-50-for-oily-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
583,best sun cream for oily skin,90500,45,190,$0.08,100,14,https://go.lbb.in/iWllo8d9SXb,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
584,best spf for oily skin,90500,52,190,$0.08,100,25,https://lbb.in/delhi/best-spf-50-for-oily-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
585,westend mall,49500,8,2316,$0,6,34,https://lbb.in/pune/westend-mall/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
586,wellness forever,90500,17,678,$0.06,15,50,https://lbb.in/pune/wellness-forever-a05881/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
587,vedic village,90500,23,298,$0.15,24,29,https://lbb.in/kolkata/vedic-village-resort-a6870f/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Hotel,,,,1
588,moti bagh new delhi,90500,60,190,$0.18,4,22,https://lbb.in/delhi/locality/moti-bagh-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
589,metro inox cinemas marine lines,74000,25,190,$0.04,4,29,https://lbb.in/places/Metro-INOX-Cinemas-marine-lines-17fc72/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
590,mapusa bus stand mapusa goa,90500,30,190,$0.08,4,17,https://lbb.in/goa/mapusa-bus-stand-83ef0b/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
591,hbr layout,90500,31,190,$0.21,6,47,https://lbb.in/bangalore/locality/hbr-layout-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
592,bowling places near me,90500,9,4244,$0.05,18,20,https://lbb.in/pune/5-bowling-alleys-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
593,bowling closest to me,90500,10,3058,$0.09,17,23,https://lbb.in/pune/5-bowling-alleys-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
594,triplicane chennai,90500,62,190,$0.13,5,19,https://lbb.in/chennai/locality/triplicane-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
595,pondy bazaar,74000,12,3058,$0.76,8,43,https://lbb.in/chennai/pondy-bazaar-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
596,bangalore 100 feet road,90500,7,5963,$0.11,5,23,https://lbb.in/bangalore/100-feet-road-indiranagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
597,city centre 1 kolkata,90500,13,1357,$0.20,5,19,https://lbb.in/kolkata/mall/city-centre-1-mall-kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
598,mapusa bus stand,40500,11,1357,$0.10,9,28,https://lbb.in/goa/mapusa-bus-stand-83ef0b/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
599,karol bagh market new delhi delhi,90500,11,3058,$0.17,1,24,https://lbb.in/delhi/karol-bagh-hood-guide/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
600,nike factory stores,90500,12,1782,$0.10,5,22,https://lbb.in/kolkata/factory-outlets-8076a4/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
601,trampoline park,110000,39,190,$0.20,3,48,https://lbb.in/mumbai/trampoline-parks-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
602,mahalaxmi race course in mumbai,90500,12,1022,$0.09,2,29,https://lbb.in/mumbai/mahalaxmi-race-course-5bbd60/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
603,leopold colaba mumbai,90500,29,199,$0.14,4,24,https://lbb.in/mumbai/leopold-cafe/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
604,lakes near me,60500,24,298,$0,1,32,https://lbb.in/hyderabad/lakes-near-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
605,itc royal bengal,90500,49,190,$0.25,51,56,https://lbb.in/kolkata/ITC-Royal-Bengal-Kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
606,drive in beach kerala,90500,18,461,$0.35,1,23,https://lbb.in/chennai/drive-your-car-on-the-beach-kerala-thalassery/,Chennai,Kerala,India,South,Chennai,Unknown,,,,1
607,movie malayalam,49500,27,190,$0,1,32,https://lbb.in/all/best-malayalam-movies/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
608,blouses readymade,90500,63,190,$0.03,100,24,https://lbb.in/mumbai/ready-made-blouses/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
609,factory outlet of nike,90500,12,1782,$0.10,5,22,https://lbb.in/kolkata/factory-outlets-8076a4/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
610,dlf avenue saket,90500,38,190,$0,6,42,https://lbb.in/delhi/dlf-place-mall-saket/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
611,besant nagar chennai,90500,50,190,$0.13,6,21,https://lbb.in/chennai/things-to-do-in-besant-nagar-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
612,atlantic water world,110000,21,365,$0.37,2,50,https://lbb.in/places/Atlantic-Water-World-new-delhi-1e7251/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
613,nike factory outlet store,90500,9,4244,$0.15,6,22,https://lbb.in/kolkata/factory-outlets-8076a4/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
614,moisturizer and oily skin,90500,48,190,$0.06,100,20,https://lbb.in/delhi/best-moisturiser-oily-skin-shop-online/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
615,dlf street food,74000,15,2316,$0,7,38,https://lbb.in/hyderabad/dlf-street-food/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
616,della resorts,90500,41,190,$0.16,48,60,https://lbb.in/mumbai/della-resorts-lonavala-649641/,Lonavala,Unknown,Unknown,Unknown,Lonavala,Hotel,,,,1
617,milano ice cream,60500,15,1357,$0.12,10,35,https://lbb.in/bangalore/milano-icecream-indiranagar/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
618,best sunblock oily skin,90500,81,190,$0.07,100,26,https://lbb.in/delhi/best-spf-50-for-oily-skin/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
619,moisturiser for oily skin,90500,44,190,$0.10,99,62,https://lbb.in/delhi/best-moisturiser-oily-skin-shop-online/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
620,lulu mall bangalore,90500,14,678,$0,1,40,https://lbb.in/bangalore/lulu-hypermarket-rajajinagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
621,iconic place,74000,40,190,$0.05,1,44,https://lbb.in/pune/best-places-to-visit-in-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
622,golden rashi bhavishya,90500,3,14661,$0,1,40,https://lbb.in/users/shohan-mahabub-677500380097/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
623,gaffar delhi,90500,7,14661,$0.07,2,21,https://lbb.in/delhi/gaffar-market-things-to-buy/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
624,nursery near me plants,90500,8,5963,$0.08,15,37,https://lbb.in/bangalore/best-nurseries-and-garden-centres-in-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
625,carter road,90500,18,533,$0,5,47,https://lbb.in/mumbai/bandra-carter-road-social/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
626,bowling near me,90500,9,4244,$0.34,8,43,https://lbb.in/pune/5-bowling-alleys-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
627,dlf emporio mall,90500,16,533,$0.23,3,41,https://lbb.in/delhi/dlf-emporio-38395a/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
628,dlf emporio delhi,74000,15,533,$0.41,4,37,https://lbb.in/delhi/dlf-emporio-8150d0/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
629,mani square kolkata,74000,30,190,$0.11,4,25,https://lbb.in/kolkata/mani-square-mall-f20eac/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
630,mani square,74000,17,506,$0,8,43,https://lbb.in/kolkata/mani-square-69813e/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
631,delhi gaffar market,74000,10,4244,$0,4,37,https://lbb.in/delhi/gaffar-market-things-to-buy/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
632,deer park,74000,15,1022,$0,4,42,https://lbb.in/delhi/deer-park-hauz-khas/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
