No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
866,o g meaning,110000,76,231,$0,1,32,https://www.district.in/movies/
867,new released movie,110000,7,5159,$0.03,1,61,https://www.district.in/movies/upcoming-movies
868,movie roles 2026,1600,3,10703,$15.54,1,40,https://www.district.in/movies/upcoming-telugu-movies
869,gondia gondia,110000,24,363,$0.04,1,23,https://www.district.in/movies/gold-cinema-govindpur-road-gondia-in-gondia-CD7541
870,asha tiffin,110000,8,7249,$0.11,7,19,https://www.district.in/dining/bangalore/asha-tiffins-hsr-bangalore
871,rajiv gandhi stadium,301000,26,473,$0,3,43,https://www.district.in/events/sunrisers-hyderabad-team
872,pvr cinemas near me,110000,10,5159,$0.04,4,36,https://www.district.in/movies/cinema-near-me
873,pkl pro kabaddi league,110000,74,231,$0,1,65,https://www.district.in/
874,movies released today,110000,8,5159,$0.02,2,43,https://www.district.in/movies/new-delhi-movie-tickets
875,movie release today,110000,6,7249,$0.02,1,43,https://www.district.in/movies/new-delhi-movie-tickets
876,tamil mobile movies,110000,13,1001,$0,1,41,https://www.district.in/movies/tamil-movies-tickets-in-chennai
877,kg cinemas in coimbatore,110000,29,231,$0.09,1,20,https://www.district.in/movies/coimbatore-movie-tickets
878,grand venice mall greater noida,110000,8,3718,$0,1,35,https://www.district.in/movies/cinepolis-the-grand-venice-mall-near-pari-chowk-greater-noida-in-new-delhi-CD1410
879,basketball court,90500,11,3718,$0.88,1,46,https://www.district.in/play/basketball-courts-in-gurgaon
880,honey singh,368000,14,2816,$0,1,47,https://www.district.in/events/yo-yo-honey-singh/artist
881,tdwp movie,74000,15,1001,$0.56,1,67,https://www.district.in/movies/the-devil-wears-prada-2-movie-tickets-MV207233
882,sri sakthi,33100,7,2816,$0.01,1,19,https://www.district.in/movies/sri-sakthi-cinemas-pollachi-in-pollachi-CD1102137
883,movies in 2026,165000,4,10703,$0.83,1,39,https://www.district.in/movies/upcoming-hindi-movies
884,movie app,74000,12,1650,$0.10,1,41,https://www.district.in/
885,greater noida grand venice mall,90500,12,1650,$0.06,2,25,https://www.district.in/movies/cinepolis-the-grand-venice-mall-near-pari-chowk-greater-noida-in-new-delhi-CD1410
886,garden of five senses in delhi,110000,62,231,$0.06,4,27,https://www.district.in/events/
887,water kingdom,110000,6,8805,$0.13,2,48,https://www.district.in/events/water-kingdom-mumbai-2025-buy-tickets
888,peddi release date,60500,8,4244,$0,1,32,https://www.district.in/movies/peddi-movie-tickets-MV194276
889,nagda,74000,34,190,$0,1,53,https://www.district.in/movies/baapya-movie-tickets-in-nagda-MV217114
890,mumbai leopold cafe,90500,17,823,$0.14,4,35,https://www.district.in/dining/mumbai/leopold-cafe-bar-colaba
891,movie 2023,90500,39,190,$0.32,1,63,https://www.district.in/movies/kanjoos-makhichoos-2023-movie-tickets-in-akbarpur-MV160948
892,send help,74000,18,533,$0.01,1,54,https://www.district.in/movies/send-help-movie-tickets-MV207214
893,isl match today's,90500,29,190,$0,1,36,https://www.district.in/events/isl-2025-26-kerala-blasters-fc-vs--mohammedan-sc-buy-tickets
894,indian delhi,74000,21,461,$0.43,1,67,https://www.district.in/dining/ncr/indian-at-the-6th-lodhi-road-new-delhi
895,housefull 5 release date,74000,49,190,$0,1,34,https://www.district.in/movies/housefull-5-movie-tickets-MV198917
896,haunted 3d movie,90500,9,5963,$0,1,40,https://www.district.in/movies/haunted-3d-echoes-of-the-past-movie-tickets-MV196086
897,casting of war 2,110000,12,1357,$0,1,32,https://www.district.in/movies/war-2-movie-tickets-MV161358
898,craft,90500,40,190,$0.37,1,59,https://www.district.in/events/craft-magnetic-bookmark-workshop-may9-2026-buy-tickets
899,mani square,74000,9,1782,$0,8,43,https://www.district.in/movies/pvr-manisquare-mani-square-mall-kolkata-in-kolkata-CD1020736
900,theater film,90500,8,5963,$0.05,1,24,https://www.district.in/movies/
901,telugu to hindi,90500,100,190,$0.24,1,40,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-MV219513
902,lake mall,90500,3,8805,$0,3,46,https://www.district.in/movies/cinepolis-lake-mall-rashbehari-kolkata-in-kolkata-CD1041
903,ishqan de lekhe,90500,10,1782,$0,1,24,https://www.district.in/movies/ishqan-de-lekhe-movie-tickets-MV212931
904,indira gandhi arena,90500,35,190,$0,2,41,https://www.district.in/events/
905,mumbai versus goa,90500,65,190,$0,1,20,https://www.district.in/
906,hail mary movie,90500,18,506,$0.03,1,32,https://www.district.in/movies/project-hail-mary-movie-tickets-in-una-MV200953
907,royal challengers bangalore tickets,74000,8,3862,$0.08,2,28,https://www.district.in/events/screening-of-rcb-vs-mi-royal-challengers-bengaluru-vs-mumbai-indians-may10-2026-buy-tickets
908,rajasthan royals vs gujarat titans match,90500,44,190,$0.34,1,21,https://www.district.in/events/ipl-ticket-booking
909,new movie release 2025,90500,32,190,$0.42,1,61,https://www.district.in/movies/upcoming-movies
910,tanmay bhat,90500,13,1782,$0,1,45,https://www.district.in/events/tanmay-bhat/artist
911,indira gandhi stadium,90500,86,190,$0,2,41,https://www.district.in/events/sports-in-gurgaon-book-tickets
912,dhurandhar 3 release date,74000,15,678,$0,1,31,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-MV211577
913,cast of war 2,90500,15,823,$0,1,42,https://www.district.in/movies/war-2-movie-tickets-MV161358
914,cafe leopold mumbai,74000,17,823,$0.58,4,37,https://www.district.in/dining/mumbai/leopold-cafe-bar-colaba
915,ek villain film,90500,22,389,$0,1,31,https://www.district.in/movies/ek-villain-2014-movie-tickets-in-andul-MV138942
916,nad junction vizag,74000,23,298,$0,9,38,https://www.district.in/dining/visakhapatnam/famous-jigarthanda-nad-junction-vizag
917,movie at movie theater,110000,4,14661,$0.05,1,37,https://www.district.in/movies/cinema-near-me
918,magic,90500,67,190,$0.29,1,58,https://www.district.in/events/magic-show-by-magician-o-p-sharma-jr-agra-apr25-2026-buy-tickets
919,m m masala,90500,19,506,$0.03,1,24,https://www.district.in/dining/beawar/mm-masala-chowk-1-beawar-locality
920,leopold café mumbai,90500,27,208,$0.21,4,28,https://www.district.in/dining/mumbai/leopold-cafe-bar-colaba
921,rangmanch farms,90500,15,1022,$0.06,7,48,https://www.district.in/events/day-escape-at-rangmanch-farms-oct-2025-buy-tickets
922,wonderla bangalore entrance fee,90500,18,461,$0.24,1,20,https://www.district.in/events/wonderla-amusement-park-bangalore-buy-tickets
923,sitaram diwan chand delhi,74000,40,190,$0.26,4,26,https://www.district.in/dining/ncr/sita-ram-diwan-chand-paschim-vihar-new-delhi
924,shivam 2015,74000,22,389,$0,1,40,https://www.district.in/movies/kurnool-movie-tickets
925,where to watch gujarat titans vs sunrisers hyderabad,90500,5,14661,$0,1,21,https://www.district.in/events/screening-of-gt-vs-srh-gujarat-titans-vs-sunrisers-hyderabad-may12-2026-buy-tickets
926,madras cafeteria,90500,4,14661,$0.15,1,21,https://www.district.in/dining/ncr/madras-cafeteria-indirapuram-ghaziabad
927,jananayagan movie,110000,8,5963,$0.17,1,39,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681
928,hanuman nagar patna,90500,98,190,$0.11,3,19,https://www.district.in/movies/hanuman-junction-movie-tickets
929,project hail mary film,90500,13,1782,$0.02,1,49,https://www.district.in/movies/project-hail-mary-movie-tickets-MV200953
930,movies on theatre,90500,5,8805,$0.03,1,47,https://www.district.in/movies/new-delhi-movie-tickets
931,drishyam 3 release date,60500,9,3058,$0,1,23,https://www.district.in/movies/drishyam-3-2026-movie-tickets-MV200342
932,cast of baaghi 4,33100,11,2316,$0,1,29,https://www.district.in/movies/baaghi-4-movie-tickets-in-udgir-MV178565
933,hobby,90500,62,190,$0.22,1,58,https://www.district.in/play/turf-the-hobby-lobby-vasai-west-vasaivirar-slots-booking
934,haunted 3d movies,49500,8,5963,$0,1,28,https://www.district.in/movies/haunted-3d-echoes-of-the-past-movie-tickets-MV196086
935,grs water park mysore,90500,6,8805,$0.07,11,19,https://www.district.in/events/grs-fantasy-park-mysuru-buy-tickets
936,gaming zone near me,74000,4,27512,$0.42,7,30,https://www.district.in/activities/game-zones-in-delhi-ncr/
937,game zone near me,74000,4,27512,$0.42,7,30,https://www.district.in/activities/game-zones-in-bengaluru/
938,badmaash company,27100,11,2316,$0,1,26,https://www.district.in/movies/badmaash-company-2010-movie-tickets-MV207273
939,area 83,90500,13,1782,$0.13,6,23,https://www.district.in/events/area-83-bangalore-apr7-2025-buy-tickets
940,3d haunted,90500,11,4244,$0,1,30,https://www.district.in/movies/haunted-ghosts-of-the-past-3d-movie-tickets-MV196086
941,tnpl 2025,90500,5,4244,$0,1,36,https://www.district.in/events/shriram-capital-tnpl-2025-team
942,theatre,90500,12,2316,$0.22,18,64,https://www.district.in/movies/cinemas-in-chennai
943,tan coffee,74000,20,533,$3.47,3,41,https://www.district.in/dining/ncr/tan-coffee-hauz-khas-new-delhi
944,muni 3 movie,90500,6,8805,$0.01,1,33,https://www.district.in/movies/ganga-muni-3-2015-movie-tickets-in-bendamurulanka-MV220039
945,movies vip,135000,3,8805,$0.21,1,38,https://www.district.in/movies/cinepolis-vip-lulu-global-mall-rajajinagar-bengaluru-in-bengaluru-CD56451
946,hindi horror movie haunted 3d,90500,9,2316,$0.28,1,38,https://www.district.in/movies/haunted-3d-echoes-of-the-past-movie-tickets-MV196086
947,great,90500,49,190,$2.30,1,60,https://www.district.in/events/the-great-indian-biryani-festival-may1-2026-buy-tickets
948,baaghi 4 release date,18100,20,389,$0,1,23,https://www.district.in/movies/baaghi-4-movie-tickets-in-gurgaon-MV178565
949,all ipl match,60500,28,190,$0,1,72,https://www.district.in/events/tata-ipl-2026-match-55-punjab-kings-vs-delhi-capitals-buy-tickets
950,2023 movies,74000,50,190,$10.26,1,68,https://www.district.in/movies/kanjoos-makhichoos-2023-movie-tickets-in-akbarpur-MV160948
951,salem bookmyshow,90500,23,208,$0.01,1,21,https://www.district.in/
952,pushpa 3 release date,90500,15,1022,$0,1,32,https://www.district.in/movies/pushpa-3-the-rampage-movie-tickets-in-sirsa-MV185679
953,yo yo honey singh,135000,10,5963,$0,1,34,https://www.district.in/events/yo-yo-honey-singh/artist
954,phoenix movie,22200,27,244,$0.04,1,24,https://www.district.in/movies/phoenix-movie-tickets-in-goa-MV200880
955,noida sector 25,1900,111,190,$0.26,3,27,https://www.district.in/events/
956,lik movie,90500,11,3058,$0.16,1,23,https://www.district.in/movies/lik-love-insurance-kompany-movie-tickets-MV177390
957,kolkata mani square,90500,9,1782,$0.10,4,22,https://www.district.in/movies/pvr-manisquare-mani-square-mall-kolkata-in-kolkata-CD1020736
958,bangalore wonderla entry fees,90500,14,823,$0.13,2,19,https://www.district.in/events/wonderla-amusement-park-bangalore-buy-tickets
959,turf,90500,7,5963,$0.40,1,73,https://www.district.in/play/footbal-turf-grounds-in-gurgaon
960,jana nayagan movie,110000,9,5963,$0.17,1,41,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681
961,wet njoy water park & amusement park,90500,7,5963,$0.05,3,24,https://www.district.in/events/wet-n-joy-water-park--amusement-park-buy-tickets
962,pat's,90500,12,3058,$0.03,1,34,https://www.district.in/dining/trivandrum/pats-cafe-palayam
963,metro inox cinemas marine lines,74000,3,8805,$0.04,4,29,https://www.district.in/movies/metro-inox-cinema-m-g-road-mumbai-in-greater-mumbai-CD1013616
964,magadheera,90500,56,190,$0,1,58,https://www.district.in/movies/hyderabad-movie-tickets
965,g r s fantasy park mysore,90500,8,5963,$0.15,12,20,https://www.district.in/events/grs-fantasy-park-mysuru-buy-tickets
966,theatres,90500,8,8805,$0.18,40,71,https://www.district.in/movies/hyderabad-movie-tickets
967,indira gandhi indoor stadium,90500,20,389,$0,2,33,https://www.district.in/events/
968,raja park jaipur,74000,36,190,$0.12,6,20,https://www.district.in/dining/jaipur/new-shop-24-hours-raja-park
969,pookie,110000,10,3058,$0,1,60,https://www.district.in/movies/pookie-movie-tickets-MV212036
970,new movies release 2025,110000,8,3058,$0,1,60,https://www.district.in/movies/upcoming-movies
971,narsimha 2025,90,9,4244,$0,1,18,https://www.district.in/movies/mahavatar-narsimha-movie-tickets-in-new-delhi-MV183788
972,movie karan arjun,110000,37,190,$0.01,1,45,https://www.district.in/events/karan-aujla/artist
973,jolly llb 3 releasing date,90500,34,190,$0,1,39,https://www.district.in/movies/jolly-llb-3-movie-tickets-in-ron-MV172789
974,festival for today,90500,10,2316,$0.06,1,39,https://www.district.in/events/
975,trampoline park,110000,6,14661,$0.20,3,48,https://www.district.in/events/skyjumper-amusement-park-adventure-island-delhi-buy-tickets
976,romeo lane,74000,22,389,$0.29,5,42,https://www.district.in/dining/ncr/romeo-lane-sector-62-noida
977,narayan singh circle,90500,22,461,$0,7,43,https://www.district.in/dining/jaipur/rock-roll-narayan-singh-circle
978,suraj kund,90500,13,1782,$0.10,4,47,https://www.district.in/events/suraj-kund-buy-tickets
979,sector 65 noida,74000,88,190,$0.14,6,23,https://www.district.in/movies/lee-cronin-s-the-mummy-movie-tickets-in-gurgaon-MV213285
980,hotel sandeep,90500,19,533,$0.20,4,47,https://www.district.in/dining/pune/hotel-sandeep-punawale
981,horror,110000,17,506,$0,1,60,https://www.district.in/movies/horror-movies-in-jamshedpur
982,filmy for 2026,90500,6,4244,$0.70,1,26,https://www.district.in/movies/upcoming-movies
983,goa vs kerala blasters,201000,4,14661,$0,1,34,https://www.district.in/events/isl-2025-26-kerala-blasters-fc-vs-fc-goa-buy-tickets
984,awarapan 2,9900,7,5963,$0,1,31,https://www.district.in/movies/awarapan-2-movie-tickets-MV194046
985,3d haunted movie,165000,10,4244,$0.07,1,31,https://www.district.in/movies/haunted-ghosts-of-the-past-3d-movie-tickets-MV196086
986,dil se 1998,74000,12,1782,$0.13,1,31,https://www.district.in/movies/dil-se-1998-movie-tickets-MV208325
987,cast of dhurandhar 2,74000,15,678,$0,1,26,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-MV211577
988,way,110000,31,190,$0.08,1,46,https://www.district.in/movies/2-way-movie-tickets-MV216831
989,ram charan movies,110000,38,190,$0,1,42,https://www.district.in/movies/peddi-movie-tickets-MV194276
990,lik movie release date,90500,7,5963,$0,1,37,https://www.district.in/movies/lik-love-insurance-kompany-movie-tickets-MV177390
991,purana qila,90500,12,3058,$0,7,48,https://www.district.in/events/purana-quila-buy-tickets
992,metro cinema mumbai,74000,3,8805,$0.10,3,22,https://www.district.in/movies/metro-inox-cinema-m-g-road-mumbai-in-greater-mumbai-CD1013616
993,masti,90500,14,1022,$1.02,2,59,https://www.district.in/movies/masti-movie-tickets-MV206338
994,hindi movie maharaja,60500,39,190,$0.08,1,34,https://www.district.in/
995,haunted 3,90500,11,3058,$0,1,45,https://www.district.in/movies/haunted-ghosts-of-the-past-3d-movie-tickets-MV196086
996,falcon,90500,52,190,$0,1,58,https://www.district.in/movies/magic-frames-cinemas-falcon-mall-4k-rgb-laser-dolby-atmos-in-thrissur-CD1102311
997,bhi,90500,19,389,$0,1,22,https://www.district.in/events/tum-bhi-na-a-storytelling-show-by-abhishek-may24-2026-buy-tickets
998,atlantic water world,110000,6,7132,$0.37,2,50,https://www.district.in/events/atlantic-water-world-apr8-2025-buy-tickets
999,cast of coolie 2025,110000,7,4244,$0,1,26,https://www.district.in/movies/coolie-movie-tickets-in-vele-MV172677
1000,movie vip,110000,30,190,$0,1,47,https://www.district.in/movies/pvr-vvip-raj-nagar-extension-ghaziabad-in-new-delhi-CD1020701
1001,mirage 2025,90500,11,2316,$0,1,38,https://www.district.in/movies/mirage-movie-tickets-MV187474
1002,milano ice cream,60500,16,1022,$0.12,10,35,https://www.district.in/dining/bangalore/milano-ice-cream-indiranagar
1003,metro inox cinema,74000,3,8805,$0.04,4,37,https://www.district.in/movies/metro-inox-cinema-m-g-road-mumbai-in-greater-mumbai-CD1013616
1004,website for movie download,90500,38,190,$0.06,1,41,https://www.district.in/
1005,royal challengers bengaluru vs delhi capitals players,110000,4,14661,$0,1,23,https://www.district.in/events/tata-ipl-2026-match-39--delhi-capitals-vs-royal-challengers-bengaluru-buy-tickets
1006,dil se movie,90500,29,199,$0.13,1,41,https://www.district.in/movies/chand-mera-dil-movie-tickets-MV182354
1007,delhi mayur vihar phase 3,90500,105,190,$0.08,5,20,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-new-delhi-MV211577
1008,cons,90500,26,208,$0,1,58,https://www.district.in/events/mumbai-comic-con-2026-buy-tickets
1009,bollywood movie maharaja,90500,53,190,$0.08,1,45,https://www.district.in/
1010,festivals on today,90500,8,4244,$0.06,1,36,https://www.district.in/events/
1011,festivals for today,90500,7,4244,$0.06,1,32,https://www.district.in/events/
1012,elan miracle,49500,6,3058,$0.39,9,35,https://www.district.in/movies/pvr-elan-miracle-sec-84-gurugram-in-gurgaon-CD1056359
1013,jolly llb 3 release date,5400,22,389,$0,1,25,https://www.district.in/movies/jolly-llb-3-movie-tickets-in-ron-MV172789
1014,su,90500,9,3058,$0,1,45,https://www.district.in/movies/su-from-so-movie-tickets-in-bengaluru-MV202623
1015,snow city bangalore,90500,7,7132,$0.11,7,43,https://www.district.in/events/snow-city-bengaluru-2025-buy-tickets
1016,sector 80,60500,58,190,$0.29,10,40,https://www.district.in/movies/mortal-kombat-ii-movie-tickets-in-gurgaon-MV171960
