No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
2156,bullet 350 classic,60500,18,277,$0.33,1,32,https://www.olx.in/motorcycles_c81/q-royal-enfield-classic-350
2157,honda city car models with price,49500,42,103,$0.24,3,49,https://www.olx.in/cars_c84?filter=model_eq_cars-honda-city
2158,hero glamour,40500,22,163,$0.02,1,31,https://www.olx.in/en-in/motorcycles_c81/q-hero-glamour
2159,harley bikes in india price,49500,66,103,$0.09,7,35,https://www.olx.in/en-in/motorcycles_c81/q-harley-davidson%2C
2160,cars mercedes benz e class,40500,41,103,$0.67,7,31,https://www.olx.in/hyderabad_g4058526/q-mercedes-e-class
2161,apple iphone 13,49500,70,103,$0.02,71,49,https://www.olx.in/mobile-phones_c1453?filter=make_eq_iphone
2162,tanjore art paintings,49500,80,103,$0.36,66,17,https://www.olx.in/en-in/items/q-tanjore-paintings
2163,suzuki ertiga,60500,25,133,$0.07,13,40,https://www.olx.in/cars_c84/q-ertiga
2164,sewing machine price,49500,16,371,$0.10,95,56,https://www.olx.in/en-in/other-household-items_c293/q-sewing-machine
2165,luna cycle,49500,23,118,$0.06,3,34,https://www.olx.in/en-in/bikes_c2198/q-luna
2166,second hand vehicle in delhi,49500,6,4816,$0.10,49,42,https://www.olx.in/delhi_g4058659/cars_c84
2167,sample paper of class 10,49500,84,103,$0.04,28,28,https://www.olx.in/item/books-c453-pw-class-10-sample-papers-2025-26-brand-new-condition-in-saini-sarai-deoband-iid-1840373821
2168,price of google phone,49500,28,103,$0.02,99,53,https://www.olx.in/mobile-phones_c1453?filter=make_eq_google-pixel
2169,pothencode,49500,29,103,$0.12,3,20,https://www.olx.in/pothencode_g5459273/lands-plots_c1729
2170,gaming phone gaming,49500,35,103,$0.18,3,35,https://www.olx.in/blog/mobiles/best-gaming-phones/
2171,firefox cycle,49500,20,277,$0.01,95,61,https://www.olx.in/bicycles_c1415/q-firefox
2172,laptop table,49500,16,371,$0.03,99,62,https://www.olx.in/furniture_c628/q-laptop-tables
2173,jobs at confidential,49500,27,108,$0.09,4,29,https://www.olx.in/en-in/jobs_c4
2174,iphone iphone 7 plus,49500,20,252,$0.01,46,54,https://www.olx.in/en-in/mobile-phones_c1453/q-iphone-7-plus
2175,bihar vacancy,49500,19,252,$0.06,2,24,https://www.olx.in/bihar_g2001148/jobs_c4
2176,biggest shopping centre in india,49500,40,103,$0.01,1,18,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2177,airport dehradun,40500,34,103,$0.16,1,38,https://www.olx.in/item/driver-c2206-full-time-in-ajabpur-dehradun-iid-1840365117
2178,air conditioner tower,40500,44,103,$0.08,90,53,https://www.olx.in/items/q-tower-ac
2179,buy used cars delhi,49500,4,3262,$0.11,47,39,https://www.olx.in/delhi_g4058659/cars_c84
2180,bmw cars 2 series,49500,26,118,$0.39,5,19,https://www.olx.in/cars_c84/q-bmw-2
2181,yamaha rx 100 cost,60500,5,4816,$0.01,1,17,https://www.olx.in/en-in/motorcycles_c81/q-yamaha-rx-100
2182,vivo y15,74000,17,371,$0.11,56,57,https://www.olx.in/en-in/mobile-phones_c1453/q-vivo-y15
2183,vehicle price india,49500,16,292,$0.05,10,59,https://www.olx.in/cars_c84
2184,toyota hilux car,49500,19,292,$0.06,2,28,https://www.olx.in/en-in/cars_c84?filter=model_eq_toyota-hilux
2185,timex female watches,49500,75,103,$0.03,97,18,https://www.olx.in/men_c1793/q-watch
2186,tanjore painting,49500,91,103,$0.51,88,59,https://www.olx.in/en-in/items/q-tanjore-paintings
2187,srinagar colony,49500,46,103,$0.10,6,34,https://www.olx.in/sri-nagar-colony_g5385243/for-rent-houses-apartments_c1723
2188,sqft to sq yard,9900,38,103,$0.01,1,25,https://www.olx.in/blog/properties/1-sqfeet-to-sqyards/
2189,smart phone 10000,40500,61,103,$0.02,94,47,https://www.olx.in/patna_g4058642/mobile-phones_c1453
2190,six mile,49500,45,103,$0.29,3,19,https://www.olx.in/guwahati_g4058604/q-sixmile
2191,second hand cars in india delhi,60500,4,3262,$0.18,46,37,https://www.olx.in/delhi_g4058659/cars_c84
2192,rotating screen monitor,49500,107,103,$0.16,1,25,https://www.olx.in/en-in/computers-laptops_c1505/q-monitor
2193,rolls royce cars,74000,43,103,$0.62,1,35,https://www.olx.in/en-in/cars_c84/q-rolls-royce
2194,road no 12,49500,21,212,$0.09,5,19,https://www.olx.in/item/pg-guest-houses-c1449-hostel-available-in-banjara-hills-road-no-12-in-ahmed-nagar-hyderabad-iid-1840355090
2195,volkswagen suv tiguan,49500,92,103,$0.74,3,53,https://www.olx.in/cars_c84/q-tiguan
2196,vivo y91,49500,53,103,$0.01,55,49,https://www.olx.in/en-in/satyam-mohalla_g5440611/mobile-phones_c1453?filter=make_eq_vivo-phone
2197,tower a c,40500,20,252,$0.02,92,34,https://www.olx.in/items/q-tower-ac
2198,kawasaki klx 230,33100,33,103,$0.01,2,23,https://www.olx.in/motorcycles_c81?filter=model_eq_motorcycles-kawasaki-klx-230
2199,iphone xr price,60500,15,450,$0.02,28,40,https://www.olx.in/en-in/mobile-phones_c1453/q-apple-iphone-xr
2200,instax camera,40500,31,103,$0.10,100,61,https://www.olx.in/en-in/cameras-lenses_c1517/q-instax
2201,indian big mall,49500,26,118,$0.03,1,19,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2202,new phone launch 2026,33100,32,103,$0.04,96,26,https://www.olx.in/blog/mobiles/upcoming-smartphones-in-india-2026/
2203,new market kolkata west bengal,49500,88,103,$0.04,1,21,https://www.olx.in/en-in/kolkata_g4157275/mobile-phones_c1453
2204,narapally,40500,19,277,$0.15,6,45,https://www.olx.in/en-in/narapally_g5338744/lands-plots_c1729
2205,mileage access 125,49500,64,103,$0.01,1,16,https://www.olx.in/item/scooters-c1413-used-suzuki-access-125-in-usman-nagar-hyderabad-iid-1840386977
2206,limo car,60500,26,163,$0.59,1,36,https://www.olx.in/cars_c84/q-limousine
2207,redmi 5g mobile,49500,29,103,$0.01,99,57,https://www.olx.in/en-in/mobile-phones_c1453/q-mobile-redmi-5g
2208,hotels in delhi,90500,53,103,$0.40,94,69,https://www.olx.in/en-in/delhi_g4058659/hotel-travel-executive_c1439
2209,hotel rooms jaipur,49500,84,103,$0.38,98,45,https://www.olx.in/en-in/mansarovar_g5333360/pg-guest-houses_c1449
2210,mercedes benz car s class,49500,26,133,$0.48,5,47,https://www.olx.in/cars_c84/q-mercedes-s-class
2211,maurya patna,49500,77,103,$0.30,16,22,https://www.olx.in/sultanpur_g5432123/jobs_c4?page=4
2212,massager chair,49500,41,103,$0.17,100,63,https://www.olx.in/en-in/furniture_c628/q-massage-chair
2213,luna bike,49500,18,450,$0.26,1,33,https://www.olx.in/en-in/bikes_c2198/q-luna
2214,lock iphone icloud,60500,8,2321,$0.01,1,34,https://www.olx.in/en-in/mobile-phones_c1453/q-icloud-locked
2215,largest mall in the india,49500,37,103,$0.01,1,22,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2216,kawasaki bikes,60500,35,103,$0.01,3,37,https://www.olx.in/en-in/motorcycles_c81/q-kawasaki
2217,kawasaki bike,49500,38,103,$0.01,3,33,https://www.olx.in/motorcycles_c81/q-kawasaki
2218,adventures bike,49500,39,103,$0.02,8,45,https://www.olx.in/bikes_c2198/q-adventure
2219,60 feet road,49500,19,252,$0.10,4,24,https://www.olx.in/jaipur_g4059123/properties_c3/q-60-feet-road
2220,2 hand car delhi,49500,3,4816,$0.11,47,64,https://www.olx.in/delhi_g4058659/cars_c84
2221,work home job online,49500,17,292,$0.19,3,68,https://www.olx.in/en-in/jobs_c4?filter=work_mode_eq_work_from_home
2222,watches for women mk,49500,65,103,$0.06,100,35,https://www.olx.in/item/women-c1795-michael-kors-women-watch-mk7505i-purchased-in-march-2026-in-sushant-lok-phase-3-extension-gurgaon-iid-1840280063
2223,usha sewing machine,49500,32,103,$0.01,96,56,https://www.olx.in/en-in/other-household-items_c293/q-usha-sewing-machine
2224,yamaha rx 100 price,60500,6,4816,$0,1,23,https://www.olx.in/en-in/motorcycles_c81/q-yamaha-rx-100
2225,volkswagen cars tiguan,60500,29,108,$0.59,4,61,https://www.olx.in/cars_c84/q-tiguan
2226,used cars sale in bangalore,40500,7,3262,$0.12,53,47,https://www.olx.in/bengaluru_g4058803/cars_c84
2227,used cars in delhi ncr,60500,6,1673,$0.18,46,37,https://www.olx.in/delhi_g4058659/cars_c84
2228,type writing jobs online,49500,17,252,$0.08,1,46,https://www.olx.in/en-in/kerala_g2001160/q-typing-jobs
2229,truck of tata,49500,46,103,$0.23,3,42,https://www.olx.in/en-in/item/commercial-other-vehicles-c85-trucks-used-tata-motors-in-panvel-maharashtra-iid-1839691293
2230,treadmill rate,60500,34,103,$0.03,99,32,https://www.olx.in/gym-fitness_c771/q-treadmill
2231,nissan gtr,49500,50,103,$0,1,32,https://www.olx.in/andhra-pradesh_g2001145/cars_c84?filter=model_eq_nissan-gtr
2232,madhu vihar,49500,112,103,$0.27,5,34,https://www.olx.in/bhubaneshwar_g4059049
2233,largest shopping malls in india,49500,23,118,$0.03,1,17,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2234,largest shopping mall of india,49500,31,103,$0.01,1,25,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2235,jobs in bihar,40500,8,1267,$0.02,5,27,https://www.olx.in/bihar_g2001148/jobs_c4
2236,ps2,49500,3,4816,$0.01,11,49,https://www.olx.in/en-in/games-entertainment_c93/q-playstation-2
2237,p g for gents near me,49500,11,1267,$0.04,22,28,https://www.olx.in/en-in/bengaluru_g4058803/pg-guest-houses_c1449
2238,oppo f17 pro,110000,32,103,$0.21,50,58,https://www.olx.in/en-in/items/q-oppo-f17-pro-8-128
2239,standard 350,49500,7,3262,$0.16,1,38,https://www.olx.in/en-in/royal-enfield-motorcycles_c81/q-standard-bullet-model
2240,solar for household,40500,86,103,$0.30,57,39,https://www.olx.in/item/other-household-items-c293-tall-tubular-solar-battery-for-home-office-in-sector-81-faridabad-iid-1840244877
2241,second hand cars delhi,60500,9,1673,$0.18,46,37,https://www.olx.in/delhi_g4058659/cars_c84
2242,rolls royce car,74000,39,103,$0.69,1,35,https://www.olx.in/en-in/cars_c84/q-rolls-royce
2243,desktop cpu,60500,48,103,$0.15,96,39,https://www.olx.in/en-in/computers-laptops_c1505/q-desktop-with-cpu
2244,kids car,49500,29,113,$0.02,100,63,https://www.olx.in/en-in/kids-furniture_c231/q-kids-cars
2245,karizma bike,49500,13,742,$0.01,1,32,https://www.olx.in/en-in/motorcycles_c81/q-karizma-r?filter=model_eq_hero-honda-karizma
2246,j p nagar 7th phase bangalore,49500,31,103,$0.16,7,19,https://www.olx.in/en-in/bengaluru_g4058803/properties_c3/q-jp-nagar-7th-phase
2247,iphone with icloud lock,49500,5,8019,$0.07,1,30,https://www.olx.in/en-in/mobile-phones_c1453/q-icloud-locked
2248,iphone 8 plus,49500,11,742,$0.04,49,49,https://www.olx.in/en-in/mobiles_c1411/q-iphone-8-plus
2249,high protein foods in vegetarian diet,40500,48,103,$0.27,11,28,https://www.olx.in/blog/health/top-10-best-protein-sources-for-vegetarians/
2250,harley davidson bike price in india,40500,25,133,$0.01,7,20,https://www.olx.in/motorcycles_c81/q-harley-davidson
2251,bihar career,49500,16,252,$0.06,2,23,https://www.olx.in/bihar_g2001148/jobs_c4
2252,benz s class,49500,21,252,$0.49,5,67,https://www.olx.in/cars_c84/q-mercedes-s-class
2253,audi a6 cars,49500,17,371,$1.30,11,25,https://www.olx.in/audi-cars_c84/q-a6
2254,bose speakers,49500,35,103,$0.06,94,61,https://www.olx.in/electronics-appliances_c99/q-bose-speakers
2255,bmw m5 competition,49500,28,103,$8.46,1,28,https://www.olx.in/cars_c84/q-bmw-m5
2256,biggest mall of india,49500,33,103,$0,1,19,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2257,benelli bike,60500,19,252,$0.01,1,37,https://www.olx.in/motorcycles_c81?filter=make_eq_motorcycles-beneli
2258,aprilia bike,49500,24,133,$0.01,5,34,https://www.olx.in/en-in/motorcycles_c81/q-aprilia
2259,washer machine for car,49500,47,103,$0.03,100,23,https://www.olx.in/en-in/spare-parts_c1585/q-car-washer
2260,used cars bangalore india,49500,5,2321,$0.15,56,45,https://www.olx.in/bengaluru_g4058803/cars_c84
2261,typesetting jobs online,49500,17,277,$0.08,1,46,https://www.olx.in/en-in/chennai_g4059162/data-entry-back-office_c1737/q-typing-jobs
2262,msi computer laptop,49500,21,212,$0.03,92,60,https://www.olx.in/en-in/computers-laptops_c1505/q-msi-laptop
2263,moto g85 5g,135000,51,103,$0.13,100,73,https://www.olx.in/en-in/surat_g4058727/mobile-phones_c1453?filter=make_eq_motorola-phone
2264,metro station new delhi,49500,18,252,$0.01,1,28,https://www.olx.in/blog/expert-advice/nearest-metro-station-new-delhi-railway-station-guide/
2265,mattress with bed,49500,47,103,$0.15,99,30,https://www.olx.in/beds-wardrobes_c1591/q-mattress-2
2266,maruti brezza,49500,66,103,$0.08,18,38,https://www.olx.in/delhi_g4058659/q-brezza
2267,online work on home,49500,19,212,$0.19,3,56,https://www.olx.in/en-in/item/other-jobs-c65-part-time-in-bhim-nagar-buldana-iid-1840290932
2268,tailoring machine price,49500,16,450,$0.11,95,56,https://www.olx.in/en-in/tamil-nadu_g2001173/other-household-items_c293/q-sewing-machine
2269,table for laptop,49500,17,371,$0.09,99,57,https://www.olx.in/en-in/furniture_c628/q-laptop-tables
2270,sewing machine and price,49500,11,1267,$0.02,96,23,https://www.olx.in/other-household-items_c293/q-sewing-machine
2271,sector 88,49500,16,450,$0.15,5,17,https://www.olx.in/en-in/sector-88_g5331668/lands-plots_c1729
2272,sector 126 noida,49500,31,103,$0.18,6,18,https://www.olx.in/sector-126_g5340425/for-rent-houses-apartments_c1723
2273,hyundai elantra,40500,18,292,$0.37,1,31,https://www.olx.in/cars_c84/q-hyundai-elantra
2274,honda cr v,33100,19,292,$0.56,1,23,https://www.olx.in/cars_c84/q-honda-crv
2275,harley price in india,40500,24,133,$0.05,11,37,https://www.olx.in/motorcycles_c81/q-harley-davidson
2276,ktm adventure 250,27100,19,252,$0.03,1,22,https://www.olx.in/en-in/motorcycles_c81/q-ktm?filter=model_eq_ktm-250-adventure
2277,iphone 7 plus,49500,22,163,$0.02,54,51,https://www.olx.in/mobile-phones_c1453/q-iphone-7-plus
2278,india's biggest shopping mall,49500,33,103,$0.01,1,19,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2279,hyundai hyundai i20,49500,39,103,$0.10,14,41,https://www.olx.in/cars_c84/q-i20
2280,huskies dog price in india,49500,74,103,$0.18,1,11,https://www.olx.in/en-in/items/q-husky
2281,car wash machine,49500,41,103,$0.04,100,42,https://www.olx.in/en-in/electronics-appliances_c99/q-car-wash-machine
2282,bike accessories near me,49500,9,1673,$0.08,11,23,https://www.olx.in/en-in/bommasandra_g5313557/spare-parts_c1587
2283,battery scooty price,40500,27,113,$0.10,72,47,https://www.olx.in/en-in/west-bengal_g2001177/scooters_c1413/q-electric-scooter
2284,bangalore jp nagar 7th phase,49500,18,252,$0.16,6,17,https://www.olx.in/en-in/bengaluru_g4058803/properties_c3/q-jp-nagar-7th-phase
2285,audi audi a6,49500,23,163,$1.30,11,23,https://www.olx.in/cars_c84/q-audi-a6
2286,apache 310,40500,37,103,$0.17,23,37,https://www.olx.in/en-in/motorcycles_c81/q-apache-310-rr
2287,2nd hand cars in delhi ncr,49500,4,3262,$0.11,47,40,https://www.olx.in/delhi_g4058659/cars_c84
2288,x200,49500,83,103,$0.01,61,30,https://www.olx.in/item/mobile-phones-c1453-used-vivo-in-panjagutta-hyderabad-iid-1842317806
2289,washing machine car,49500,54,103,$0.03,100,35,https://www.olx.in/en-in/washing-machines_c1615/q-.car
2290,volkswagen tiguan,74000,21,212,$0.55,1,41,https://www.olx.in/cars_c84/q-tiguan
2291,price of processor,49500,21,252,$0.02,95,44,https://www.olx.in/en-in/computer-accessories_c1515/q-processor
2292,pg for men near me,49500,11,1267,$0.04,22,28,https://www.olx.in/en-in/kochi_g4058873/pg-guest-houses_c1449/q-gents
2293,online work home,49500,29,103,$0.19,3,67,https://www.olx.in/item/other-jobs-c65-part-time-in-adarsh-nagar-gurgaon-iid-1840256810
2294,sony zv e10,40500,26,118,$0.01,94,54,https://www.olx.in/en-in/items/q-sony-zv-e10
2295,sector 74,60500,26,118,$0.12,5,19,https://www.olx.in/sector-74_g5331655/lands-plots_c1729
2296,kada man,49500,63,103,$0.04,100,17,https://www.olx.in/item/men-c1793-metal-leather-kada-in-bhanudas-nagar-aurangabad-iid-1840379101
2297,online job typing job,49500,17,277,$0.08,1,29,https://www.olx.in/en-in/delhi_g4058659/q-typing-jobs
2298,noida sector 126,49500,55,103,$0.12,5,19,https://www.olx.in/sector-126_g5340425/for-rent-houses-apartments_c1723
2299,najafgarh delhi,40500,24,133,$0,4,32,https://www.olx.in/delhi_g4058659/q-najafgarh
2300,msi laptop,49500,38,103,$0.05,89,63,https://www.olx.in/en-in/computers-laptops_c1505/q-msi-laptop
2301,job application,40500,39,103,$0.17,19,87,https://www.olx.in/jobs_c4
2302,isuzu d max,49500,27,108,$0.01,1,28,https://www.olx.in/en-in/cars_c84/q-isuzu-d-max
2303,i phone xr price,49500,31,103,$0.01,69,40,https://www.olx.in/mobiles_c1411/q-iphone-xr
2304,camera 360 degree,33100,41,103,$0.02,93,50,https://www.olx.in/en-in/cameras-lenses_c1517/q-camera-360
2305,board for display,49500,103,103,$0.17,4,11,https://www.olx.in/item/accessories-c1457-mobile-in-saraswathipuram-mysuru-iid-1840327083
2306,bmw m2 price in india,40500,23,212,$6.75,2,18,https://www.olx.in/cars_c84?filter=model_eq_bmw-m2-2
2307,bihar jobs,49500,10,742,$0.06,1,33,https://www.olx.in/bihar_g2001148/jobs_c4
2308,best running sneakers for men,49500,66,103,$0.04,100,38,https://www.olx.in/blog/fashion/best-running-shoes-for-men/
2309,asia biggest shopping mall in india,49500,26,108,$0.01,1,16,https://www.olx.in/blog/expert-advice/top-10-biggest-malls-in-india-2025/
2310,ford cars,49500,22,163,$0.18,1,33,https://www.olx.in/cars_c84?filter=make_eq_ford
2311,force traveller,49500,35,103,$0.12,3,33,https://www.olx.in/cars_c84/q-force-traveller
2312,designer blouse,60500,86,103,$0.07,98,66,https://www.olx.in/fashion_c87/q-blouse-designs
2313,delhi used vehicles,49500,2,8019,$0.11,47,39,https://www.olx.in/delhi_g4058659/cars_c84
2314,cost of table fan,49500,31,103,$0.02,97,37,https://www.olx.in/en-in/electronics-appliances_c99/q-fan
2315,vw golf gti,110000,43,103,$0.03,1,41,https://www.olx.in/en-in/cars_c84/q-volkswagen-gti
2316,used car sale in delhi,49500,3,4816,$0.12,43,62,https://www.olx.in/delhi_g4058659/cars_c84
2317,tv and stand,49500,63,103,$0.02,100,47,https://www.olx.in/item/tvs-video-audio-c1523-lg-flat-screen-tv-with-stand-in-mishan-compound-jhansi-iid-1841144305
2318,top running shoes for men,49500,40,103,$0.04,100,45,https://www.olx.in/blog/fashion/best-running-shoes-for-men/
2319,video kannada,60500,29,103,$0,1,36,https://www.olx.in/item/tvs-video-audio-c1523-kannada-dvd-in-mint-condition-for-rare-collectors-in-karnpalya-bengaluru-iid-1840288042
2320,vertu,14800,33,103,$0.16,9,38,https://www.olx.in/en-in/mobile-phones_c1453/q-vertu
2321,usha company sewing machine,49500,31,103,$0.01,95,23,https://www.olx.in/en-in/other-household-items_c293/q-usha-sewing-machine
2322,used cars in bangalore,40500,5,2321,$0.13,66,37,https://www.olx.in/en-in/bengaluru_g4058803/cars_c84
2323,used cars delhi ncr,49500,6,1673,$0.10,49,40,https://www.olx.in/delhi_g4058659/cars_c84
2324,typist online jobs,49500,21,133,$0.09,1,31,https://www.olx.in/en-in/delhi_g4058659/q-typing-jobs
2325,wooden set sofa,49500,46,103,$0.03,100,26,https://www.olx.in/item/sofa-dining-c1593-sturdy-solid-wood-5-seater-sofa-set-311-center-table-in-arya-pura-delhi-iid-1840376161
2326,women rolex,49500,39,103,$0.26,73,29,https://www.olx.in/women_c1795/q-rolex
2327,suzuki hayabusa,49500,86,103,$0.01,1,32,https://www.olx.in/motorcycles_c81/q-hayabusa?filter=model_eq_suzuki-hayabusa
2328,shipyard cochin,49500,26,108,$0.43,1,38,https://www.olx.in/kochi-shipyard_g5316606/jobs_c4
2329,second hand vehicles in delhi,60500,3,4816,$0.10,43,47,https://www.olx.in/delhi_g4058659/cars_c84
2330,second hand cars in delhi,60500,9,1673,$0.14,47,37,https://www.olx.in/delhi_g4058659/cars_c84
2331,ronin tvs,49500,38,103,$0.02,3,33,https://www.olx.in/en-in/motorcycles_c81/q-tvs?filter=model_eq_tvs-ronin
2332,realme c2,60500,24,133,$0.02,50,52,https://www.olx.in/en-in/mobiles_c1411/q-realme-c2
2333,price of treadmill,49500,23,133,$0.04,99,35,https://www.olx.in/gym-fitness_c771/q-treadmill
2334,oneplus 10 pro,90500,20,212,$0.03,97,70,https://www.olx.in/mobile-phones_c1453/q-10-pro?filter=make_eq_one-plus
2335,olx delhi,49500,1,15048,$0.22,1,32,https://www.olx.in/delhi_g4058659
2336,olx chennai,49500,1,15048,$3.76,1,33,https://www.olx.in/chennai_g4059162
2337,hd photos hd,40500,74,103,$0.85,1,55,https://www.olx.in/item/other-services-c625-professional-photo-restoration-purani-photos-ko-naya-aur-hd-banayein-in-kavathe-mahankal-midc-kavathe-mahankal-iid-1840328678
