No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
2801,oneplus earphones,22200,37,46,$0.03,95,53,https://www.swiggy.com/instamart/city/bangalore/cb/oneplus/earbuds-and-headsets
2802,nutrabay pea protein,5400,18,124,$0.07,100,14,https://www.swiggy.com/instamart/p/nutrabay-pure-pea-protein-isolate-unflavoured-NHCKX6KGY5
2803,nandan coffee,12100,14,437,$0.23,9,19,https://www.swiggy.com/city/mumbai/nandan-coffee-oshiwara-andheri-west-rest938190
2804,places to eat near me for dinner,18100,6,3596,$0.11,13,49,https://www.swiggy.com/restaurants-near-me
2805,pasteurized cow's milk,22200,18,130,$0.10,2,65,https://www.swiggy.com/instamart/p/mother-dairy-pasteurised-homogenised-cow-milk-5UJY8YH4RK
2806,pasta street,22200,8,1462,$0.04,5,26,https://www.swiggy.com/restaurants/pasta-street-cunningham-road-central-bangalore-19361/dineout
2807,nearest non veg restaurants,18100,4,6748,$0.06,9,27,https://www.swiggy.com/non-veg-restaurants-near-me
2808,donut dunkin,22200,29,53,$0.08,1,41,https://www.swiggy.com/city/delhi/dunkin-donuts-and-coffee-k-g-marg-kapashera-rest19989
2809,dinner places near me,18100,6,2160,$0.14,12,14,https://www.swiggy.com/restaurants-near-me
2810,dairy milk bubbly,27100,9,750,$0.09,95,50,https://www.swiggy.com/instamart/p/cadbury-dairy-milk-silk-bubbly-chocolate-bar-EM41V6C6GZ
2811,cornetto ice cream,22200,19,166,$0.19,46,33,https://www.swiggy.com/instamart/p/kwality-wall-s-cornetto-oreo-frozen-dessert-cone-MVP9OZKXV7
2812,coffee shops in hyderabad,22200,15,250,$0,1,12,https://www.swiggy.com/city/hyderabad/coffee-house-cuisine-restaurants
2813,chicken price in hyderabad today,18100,27,46,$0.14,3,16,https://www.swiggy.com/city/hyderabad/order-online
2814,cafe niloufer near me,22200,10,750,$0,14,16,https://www.swiggy.com/city/hyderabad/cafe-niloufer-premium-lounge-banjara-hills-rest228215
2815,butter delicious,22200,29,48,$0.01,40,23,https://www.swiggy.com/instamart/p/amul-delicious-margarine-ORNONP4JAI
2816,braun facial hair remover,22200,25,59,$0.06,100,21,https://www.swiggy.com/instamart/p/braun-face-mini-hair-remover-fs1000-electric-facial-hair-removal-for-women-XP974I1YDS
2817,indian sweets,22200,71,46,$0.20,6,44,https://blog.swiggy.com/food/top-indian-sweets/
2818,i g park,22200,33,46,$0.11,5,19,https://www.swiggy.com/city/rourkela/affectionary-cafe-and-restaurant-indira-gandhi-park-ig-park-rest653582
2819,goa vacancy,22200,80,46,$0.04,17,22,https://careers.swiggy.com/
2820,fruit for custard,27100,5,3596,$0.02,1,36,https://www.swiggy.com/instamart/recipe/fruit-custard
2821,food delivery in near me,22200,4,6748,$0.22,15,77,https://www.swiggy.com/order-online-near-me
2822,filter coffee near me,18100,8,1462,$0.46,9,13,https://www.swiggy.com/city/bangalore/the-filter-coffee
2823,fastest indian train,22200,16,202,$0.01,1,30,https://blog.swiggy.com/food-on-train/most-fastest-train-in-india/
2824,bayleaf cafe,22200,8,750,$0.01,5,26,https://www.swiggy.com/restaurants/bayleaf-cafe-goregaon-mumbai-1276981/dineout
2825,atithi restaurant,18100,12,437,$0.09,2,24,https://www.swiggy.com/restaurants/atithi-bodakdev-vastrapur-ahmedabad-80853/dineout
2826,appetito,27100,14,333,$0.06,1,22,https://www.swiggy.com/restaurants/appetito-greater-noida-noida-1-898037/dineout
2827,256gb memory card,22200,22,59,$0.02,94,48,https://www.swiggy.com/instamart/p/sandisk-ultra-microsdxc-256-gb-memory-card-red-3UAM3JO6U2
2828,0 to 1 book,22200,85,46,$0.03,83,42,https://www.swiggy.com/instamart/p/zero-to-one-IJW5V0EF8B
2829,best restaurant for seafood near me,18100,6,1462,$0.06,10,41,https://www.swiggy.com/city/vizag/seafood-cuisine-restaurants
2830,best for breakfast near me,22200,6,3596,$0.07,10,23,https://www.swiggy.com/city/bhubaneswar/breakfast-dish-restaurants
2831,live music near me,22200,6,3596,$0.08,8,21,https://www.swiggy.com/live-performance-restaurants-dineout-near-me
2832,lady finger biscuit,22200,16,202,$0.03,96,21,https://www.swiggy.com/instamart/p/bonomi-biscuit-lady-fingers-3KX6L4HOML
2833,mindspace social,22200,12,333,$0,3,25,https://www.swiggy.com/restaurants/mindspace-social-hitech-city-hyderabad-877660/dineout
2834,types of coffee,27100,73,46,$0.69,1,22,https://blog.swiggy.com/food/guide-to-seven-different-types-of-coffee/
2835,type c to 3.5mm,22200,54,46,$0.02,94,24,https://www.swiggy.com/instamart/p/zebronics-ctaux10-type-c-to-3-5-mm-converter-built-in-dac-chip-supports-mic-and-audio-FH7FNQYZFA
2836,the yellow bowl,18100,9,1041,$0,2,19,https://www.swiggy.com/city/delhi/the-yellow-bowl
2837,sweets in india,22200,83,46,$0.08,6,26,https://blog.swiggy.com/food/top-indian-sweets/
2838,swiggy office,33100,4,6748,$0.80,7,30,https://www.swiggy.com/corporate/
2839,starbucks bangalore indiranagar,2900,8,1041,$0.07,1,19,https://www.swiggy.com/city/bangalore/starbucks-coffee-indiranagar-rest70248
2840,soup near me,18100,4,6748,$0.30,4,20,https://www.swiggy.com/soup-dish-restaurants-near-me
2841,soofi mandi palakkad,12100,3,6748,$0.20,1,27,https://www.swiggy.com/city/palakkad/soofi-mandi-palakkad-town-rest1243063
2842,shiv sagar restaurants,18100,10,750,$0.15,3,22,https://www.swiggy.com/city/mumbai/shiv-sagar
2843,shimla mirch in english,22200,63,46,$0,1,11,https://www.swiggy.com/stores/instamart/p/green-capsicum-6LQGC4JOV8?locId=MjguOTk0OTA4NzQsNzcuNzA2OTExODMw
2844,sattva pure veg restaurant,12100,5,3596,$0.14,4,22,https://www.swiggy.com/city/pune/sattva-pure-veg-restaurant-baner-rest978531
2845,mg road near me,12100,6,3596,$0.03,6,41,https://www.swiggy.com/city/bangalore/mg-road-restaurants
2846,menu subway restaurant,18100,10,1041,$0.08,1,30,https://www.swiggy.com/city/delhi/subway-m-block-connaught-place-rest16418
2847,meat and eat,22200,6,2160,$0.63,1,20,https://www.swiggy.com/city/chennai/meat-and-eat
2848,marzorin camp pune,22200,16,250,$0.18,4,21,https://www.swiggy.com/city/pune/marz-o-rin-camp-rest5496
2849,lulu hypermarket hyderabad,18100,9,437,$0,11,22,https://www.swiggy.com/city/hyderabad/lulu-hypermarket-kphb-phase-iii-nizampet-rest865823
2850,ladies condoms price,22200,20,95,$0.01,3,18,https://www.swiggy.com/instamart/p/pee-safe-domina-female-condom-LVDBKY146N
2851,radhakrishna veg restaurant,18100,6,2160,$0.11,3,22,https://www.swiggy.com/restaurants/radha-krishna-multi-cuisine-veg-restaurant-vile-parle-east-mumbai-1268984/dineout
2852,puranpoli ghar,22200,9,1462,$0.15,4,26,https://www.swiggy.com/city/mumbai/bhaskars-puranpoli-ghar-juhu-vashi-rest749434
2853,pizza delivery,6600,10,568,$0.18,5,68,https://www.swiggy.com/search?query=Pizza
2854,nearby bars near me,22200,6,3596,$0.08,20,22,https://www.swiggy.com/best-bars-restaurants-dineout-near-me
2855,gladia brewery and kitchen,0,5,2160,$0,1,4,https://www.swiggy.com/restaurants/gladia-brewery-and-kitchen-sarjapur-road-bangalore-1140333/dineout
2856,foods of punjab,22200,72,46,$0.06,1,28,https://blog.swiggy.com/food/must-try-punjabi-dishes/
2857,food to deliver near me,22200,4,6748,$0.22,15,80,https://www.swiggy.com/order-online-near-me
2858,fast delivery app,22200,9,437,$0.22,35,30,https://www.swiggy.com/instamart
2859,enzar forte,22200,61,46,$0.29,2,25,https://www.swiggy.com/instamart/p/enzar-forte-strip-of-15-tablets-5XV020ODHW
2860,dragon fruit price,22200,23,73,$0.06,35,30,https://www.swiggy.com/instamart/p/white-flesh-dragon-fruit-imported-TMRWTFQ28Z
2861,ladyfinger biscuit,18100,6,1462,$0.02,96,24,https://www.swiggy.com/instamart/p/bonomi-biscuit-lady-fingers-3KX6L4HOML
2862,lady finger biscuits,22200,11,568,$0.03,97,21,https://www.swiggy.com/instamart/p/bonomi-biscuit-lady-fingers-3KX6L4HOML
2863,hyderabad house,18100,14,437,$0.52,3,24,https://www.swiggy.com/city/pune/hyderabad-house
2864,hotel pandian egmore chennai,2400,20,95,$0.25,62,20,https://www.swiggy.com/restaurants/hotel-pandian-kennet-lane-egmore-153371/dineout
2865,hotel pandian chennai,18100,20,95,$0.29,14,21,https://www.swiggy.com/city/chennai/hotel-pandian
2866,best sea food restaurants near me,18100,7,1462,$0.05,10,39,https://www.swiggy.com/city/vizag/seafood-cuisine-restaurants
2867,best food restaurants in kolkata,22200,8,1462,$0.04,5,23,https://www.swiggy.com/city/kolkata/fine-dining-restaurants-dineout
2868,amour bistro delhi,22200,15,250,$0,1,20,https://www.swiggy.com/city/delhi/amour-bistro-chanakyapuri-rest344806
2869,ahmedabad cafes,22200,19,166,$0.05,9,23,https://www.swiggy.com/city/ahmedabad/cafe-cuisine-restaurants
2870,cafes in mysore,22200,13,437,$0,6,22,https://www.swiggy.com/city/mysore/cafe-dish-restaurants
2871,cafes in delhi,22200,19,124,$0,5,21,https://www.swiggy.com/city/delhi/cafe-cuisine-restaurants
2872,burger factory goa,18100,35,46,$0.48,1,19,https://www.swiggy.com/restaurants/878976/dineout/menu
2873,bob's bar koramangala,12100,5,3596,$0.15,5,21,https://www.swiggy.com/restaurants/bobs-bar-koramangala-bangalore-1000029/dineout
2874,blue sea restaurant,14800,6,2160,$0.15,3,37,https://www.swiggy.com/city/hyderabad/blue-sea-restaurant-basheerbagh-abids-rest699984
2875,blr brewing co hsr layout,18100,5,2160,$0.25,8,13,https://www.swiggy.com/city/bangalore/blr-brewing-co-sector-iv-hsr-rest788318
2876,beetroot powder,22200,50,46,$0.02,97,54,https://www.swiggy.com/instamart/p/praakritik-organic-beet-root-powder-UH0GXG7LXA
2877,cuisine italian,22200,55,46,$0.09,1,56,https://www.swiggy.com/restaurants/the-italian-kitchen-vile-parle-mumbai-392231
2878,ctr restaurant bangalore,22200,12,250,$0,1,24,https://www.swiggy.com/city/bangalore/ctr-shri-sagar-since-1920-malleshwaram-rest399535
2879,coffee shops surat,22200,19,130,$0.06,3,23,https://www.swiggy.com/city/surat/coffee-house-cuisine-restaurants
2880,coffee shop in hyderabad,22200,13,437,$0.04,7,26,https://www.swiggy.com/city/hyderabad/coffee-house-cuisine-restaurants
2881,cloud kitchen near me,22200,16,250,$0.25,6,13,https://www.swiggy.com/city/hyderabad/chittamma-cloud-kitchen-lingampally-and-nallagandla-rest1152733
2882,wai wai,18100,11,568,$0.19,32,33,https://www.swiggy.com/instamart/city/bangalore/b/wai-wai
2883,villagers restaurant,22200,5,2160,$0.06,3,21,https://www.swiggy.com/restaurants/the-villagers-restaurant-najafgarh-delhi-720441/dineout
2884,yuki,14800,7,2160,$0,1,35,https://www.swiggy.com/restaurants/yuki-cocktail-bar-and-kitchen-sarjapur-road-bangalore-1089553/dineout
2885,winni cakes,22200,12,568,$0.27,88,51,https://www.swiggy.com/city/dhanbad/winni-cakes-and-more-sardar-patel-nagar-park-mraket-rest815235
2886,winni cake,22200,17,202,$0.29,74,47,https://www.swiggy.com/city/dhanbad/winni-cakes-and-more-sardar-patel-nagar-park-mraket-rest815235
2887,webcam cover apple,22200,25,59,$0,1,29,https://www.swiggy.com/instamart/p/striff-webcam-cover-slide-ultra-thin-camera-blocker-for-laptop-macbook-ipad-set-of-3-NRPKOBHGJY
2888,veg restaurants,27100,6,2160,$0.59,5,28,https://www.swiggy.com/city/vizag/veg-restaurants
2889,odisha hotel,22200,13,568,$0.15,6,26,https://www.swiggy.com/city/bhubaneswar/odisha-hotel-sahid-nagar-saheed-nagar-rest77320
2890,near best restaurant,22200,5,3596,$0.06,15,21,https://www.swiggy.com/restaurants-near-me
2891,mutton biryani near me,22200,4,6748,$0.15,8,14,https://www.swiggy.com/mutton-biryani-dish-restaurants-near-me
2892,menu of subway,22200,13,437,$0.04,1,23,https://www.swiggy.com/city/bangalore/subway
2893,restaurants in mg road bangalore,22200,7,2160,$0.19,6,13,https://www.swiggy.com/city/bangalore/mg-road-restaurants
2894,recipes of momos,22200,58,46,$0,1,48,https://www.swiggy.com/order-online-near-me
2895,pret the manger,22200,11,568,$0.19,2,25,https://www.swiggy.com/city/mumbai/pret-a-manger-bandra-kurla-complex-maker-maxity-rest769712
2896,poco m6 plus 5g,40500,33,46,$0.01,97,47,https://www.swiggy.com/instamart/p/poco-m6-plus-6-gb-ram-128-gb-storage-5030-mah-battery-108-mp-2-mp-rear-camera-6-79-display-graphite-black-W1IMTQF0DE
2897,places to eat dinner near me,22200,7,2160,$0.06,17,23,https://www.swiggy.com/restaurants-near-me
2898,persian darbar pune,22200,14,333,$0,2,20,https://www.swiggy.com/restaurants/persian-darbar-camp-pune-668871/dineout
2899,swiggy refund,14800,2,6748,$0,1,24,https://www.swiggy.com/refund-policy
2900,sushi food,22200,12,568,$0.28,1,24,https://www.swiggy.com/city/hyderabad/sushi-cuisine-restaurants
2901,steamer for cold,22200,20,95,$0.03,99,49,https://www.swiggy.com/instamart/p/lifelong-lls99-steamer-vaporizer-machine-for-cold-and-cough-for-adults-kids-blue-3UAFFJ6HSX
2902,slink and bardot restaurant,22200,20,113,$0.12,1,24,https://www.swiggy.com/restaurants/slink-and-bardot-worli-mumbai-1093762/dineout
2903,sleeping mask eyes,22200,47,46,$0.03,97,32,https://www.swiggy.com/instamart/p/boldfit-eye-mask-super-soft-cotton-sleep-mask-with-adjustable-strap-for-comfortable-sleep-travel-black-DHAR9BKIF6
2904,si nonna's,12100,9,1041,$0.05,1,20,https://www.swiggy.com/restaurants/si-nonnas-the-original-sourdough-pizza-film-nagar-hyderabad-1265845/dineout
2905,sanjha chulha,22200,9,1041,$0.06,2,25,https://www.swiggy.com/city/delhi/sanjha-chulha
2906,the black pearl,22200,25,73,$0.11,15,84,https://www.swiggy.com/restaurants/the-black-pearl-sholinganallur-chennai-631435/dineout/menu
2907,hotel highway king near me,12100,28,46,$0.05,6,28,https://www.swiggy.com/restaurants/hotel-highway-king-restaurant-hotel-highway-king-ajmer-highway-mahindra-sez-114271/dineout
2908,hindustan park,22200,20,113,$0.12,4,19,https://www.swiggy.com/city/kolkata/hindustan-park-restaurants
2909,gupta brothers,22200,7,1462,$0.04,3,25,https://www.swiggy.com/city/kolkata/gupta-brothers
2910,leeks,22200,26,53,$0.18,2,38,https://www.swiggy.com/instamart/p/leeks-CNGZMO76MH
2911,lakeview milk bar,18100,10,1041,$0.03,5,20,https://www.swiggy.com/city/bangalore/lakeview-milkbar-since-1930-100-feet-ring-road-jayanagar-rest753573
2912,korea restaurant,33100,6,2160,$0.29,3,28,https://www.swiggy.com/city/kolkata/korean-cuisine-restaurants
2913,jubilee hills restaurants hyderabad,22200,5,3596,$0.04,5,25,https://www.swiggy.com/city/hyderabad/best-restaurants-in-jubilee-hills
2914,janta sweet home,22200,8,2160,$0.06,3,19,https://www.swiggy.com/city/jodhpur/janta-sweet-home-basni-saraswati-nagar-rest1250408
2915,hotel pandian,18100,23,73,$0.18,14,28,https://www.swiggy.com/city/chennai/hotel-pandian
2916,dabur shilajit gold,0,34,46,$0,1,32,https://www.swiggy.com/instamart/p/dabur-shilajit-gold-6UOJY89GX8
2917,cup noodles,22200,16,202,$0.15,92,52,https://www.swiggy.com/instamart/p/nissin-cup-noodles-mazedaar-masala-AAYY4LM2UZ
2918,corner house whitefield,12100,12,333,$0.15,11,19,https://www.swiggy.com/city/bangalore/corner-house-ice-cream
2919,coffee shop in delhi,22200,45,46,$0.03,6,23,https://www.swiggy.com/city/delhi/coffee-cuisine-restaurants
2920,chaitanya food court hyderabad,12100,7,2160,$0.11,2,19,https://www.swiggy.com/city/hyderabad/chaitanya-food-court-kukatpally-rest1691
2921,cafe manana,12100,8,1462,$0.16,8,43,https://www.swiggy.com/city/chennai/cafe-manana-anna-nagar-rest1071558
2922,bru coffee,22200,33,46,$0.05,90,52,https://www.swiggy.com/instamart/city/delhi/b/bru
2923,gourmet,22200,32,46,$0.57,1,37,https://www.swiggy.com/city/hyderabad/the-gourmet-junction-kondapur-rest775036
2924,foundation best foundation,22200,57,46,$0.07,99,29,https://blog.swiggy.com/instamart/best-foundations-in-india/
2925,food stories,22200,11,568,$0.36,97,22,https://www.swiggy.com/city/delhi/the-foodstories-cafe-manela-marg-vasant-kunj-rest935767
2926,eye mask for sleeping,22200,48,46,$0.07,97,41,https://www.swiggy.com/instamart/p/boldfit-eye-mask-super-soft-cotton-sleep-mask-with-adjustable-strap-for-comfortable-sleep-travel-black-DHAR9BKIF6
2927,dosa shop near me,22200,8,1462,$0.18,7,14,https://www.swiggy.com/dosa-dish-restaurants-near-me
2928,biryani near me near me,18100,5,3596,$0.04,8,22,https://www.swiggy.com/chicken-biryani-dish-restaurants-near-me
2929,best south indian restaurants near me,22200,5,3596,$0.09,10,15,https://www.swiggy.com/city/dehradun/south-indian-cuisine-restaurants
2930,best rated chinese restaurant near me,22200,7,2160,$0.04,7,29,https://www.swiggy.com/city/delhi/chinese-cuisine-restaurants
2931,best foundation,22200,38,46,$0.12,99,40,https://blog.swiggy.com/instamart/best-foundations-in-india/
2932,beetroot juice,22200,21,124,$0.17,16,29,https://www.swiggy.com/instamart/recipe/beetroot-juice
2933,arjun marg,22200,18,130,$0.13,4,19,https://www.swiggy.com/city/gurgaon/raasa-awadh-to-your-plate-arjun-marg-dlf-phase-1-rest1204611
2934,antera kitchen and bar nagole,9900,6,1462,$0.19,10,22,https://www.swiggy.com/restaurants/antera-kitchen-and-bar-nagole-hyderabad-1010551/dineout
2935,amour bistro chanakyapuri,18100,15,250,$0.88,3,17,https://www.swiggy.com/city/delhi/amour-bistro-chanakyapuri-rest344806
2936,al zara mandi arabian restaurant,18100,4,3596,$0,8,13,https://www.swiggy.com/city/bangalore/al-zara-mandi-arabian-restaurant-frazer-town-rest264863
2937,desi lane topsia,22200,20,124,$0,1,19,https://www.swiggy.com/restaurants/926882/dineout/menu
2938,dayal paradise gomti nagar lucknow,22200,18,113,$0.22,17,21,https://www.swiggy.com/restaurants/melting-point-by-dayal-paradise-gomti-nagar-lucknow-644413/dineout
2939,cuisine korean,22200,71,46,$0.04,1,45,https://www.swiggy.com/city/delhi/korean-cuisine-restaurants
2940,chinese wok near me,22200,7,1462,$1.12,4,13,https://www.swiggy.com/city/hyderabad/chinese-wok
2941,cheesecake & co,9900,9,1041,$0.18,3,16,https://www.swiggy.com/city/bangalore/cheesecake-and-co
2942,uses of candid b cream,22200,31,46,$0,1,20,https://www.swiggy.com/instamart/p/candid-b-cream-fungal-skin-infections-beclometasone-clotrimazole-S6WHCU2D6Q
2943,udupi 2 mumbai,18100,8,2160,$0.05,2,19,https://www.swiggy.com/restaurants/udupi-2-mumbai-mulund-mulund-710386/dineout
2944,swiggy cancel order,14800,2,6748,$0,1,27,https://www.swiggy.com/refund-policy
2945,surat coffee shop,22200,9,1041,$0.03,3,22,https://www.swiggy.com/city/surat/coffee-house-cuisine-restaurants
2946,rose petals,22200,29,53,$0.21,62,43,https://www.swiggy.com/instamart/p/rose-petals-04HGG92YQP
2947,ribbons and balloons the cake shop,22200,7,1462,$0.11,2,20,https://www.swiggy.com/city/mumbai/ribbons-and-balloons
2948,theos,22200,8,1462,$1.03,1,24,https://www.swiggy.com/city/gurgaon/theos-dlf-phase-4-galleria-market-rest1225458
2949,neutrogena moisturizer,22200,18,124,$0.12,100,55,https://www.swiggy.com/instamart/p/neutrogena-hydro-boost-water-gel-face-moisturizer-A9BDZA8RUL
2950,museum of goa mog,22200,42,46,$0.09,6,20,https://www.swiggy.com/scenes/art-creativity/museum-of-goa/goa/100066722
2951,restaurant vadodara,18100,7,2160,$0,4,25,https://www.swiggy.com/city/vadodara
2952,pvr cinemas khanna,22200,26,46,$0.02,1,21,https://www.swiggy.com/city/khanna/pvr-cafe-pvr-celebration-vinod-nagar-rest298206
2953,pub hyderabad,27100,38,46,$0.16,4,28,https://www.swiggy.com/city/hyderabad/best-bars-restaurants-dineout
2954,pret a manger,22200,40,46,$0,4,21,https://www.swiggy.com/city/mumbai/pret-a-manger-andheri-lokhandwala-andheri-west-rest825306
2955,platform 65 the train theme restaurant,8100,9,1462,$0.22,5,25,https://www.swiggy.com/restaurants/platform-65-nizampet-&-pragathi-nagar-nizampet-&-pragathi-nagar-231376/dineout
2956,pan bazaar guwahati,18100,15,202,$0,4,20,https://www.swiggy.com/city/guwahati/pan-bazar-restaurants
2957,job in noida delhi,22200,64,46,$0.10,28,30,https://careers.swiggy.com/
2958,ice box,18100,41,46,$0.08,94,52,https://www.swiggy.com/instamart/p/aristo-insulated-chiller-ice-box-2-5l-color-may-vary-86N78LBVC6
